MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-16:06:29.723224,0.18,0.0,0.0,0.0,1.43,0.0,0.0,0.81,1.1,0.0,0.25,0.11,0.0,2.04,0.18,0.03,0.1,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.23,0.26,0.13,0.07,0.06,0.22,0.0,0.56,0.0,0.27,0.06
07/30/2025-16:06:30.227650,0.18,0.0,0.0,0.0,1.43,0.0,0.0,0.81,1.1,0.0,0.25,0.11,0.0,2.04,0.18,0.03,0.1,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.23,0.26,0.13,0.07,0.06,0.22,0.0,0.56,0.0,0.27,0.06
07/30/2025-16:06:30.735828,0.18,0.0,0.0,0.0,1.43,0.0,0.0,0.81,1.1,0.0,0.25,0.11,0.0,2.04,0.18,0.03,0.1,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.23,0.26,0.13,0.07,0.06,0.22,0.0,0.56,0.0,0.27,0.06
07/30/2025-16:06:31.201151,0.18,0.0,0.0,0.0,1.43,0.0,0.0,0.81,1.1,0.0,0.25,0.11,0.0,2.04,0.18,0.03,0.1,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.23,0.26,0.13,0.07,0.06,0.22,0.0,0.56,0.0,0.27,0.06
07/30/2025-16:06:31.671394,0.18,11.72,0.0,0.0,1.02,0.0,0.0,2.79,2.7,0.0,0.32,0.03,0.0,0.0,1.48,1.72,1.2,0.07,0.0,0.0,0.0,0.42,1.11,0.02,0.0,3.61,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.66,0.18,0.06
07/30/2025-16:06:32.112905,0.18,11.72,0.0,0.0,1.02,0.0,0.0,2.79,2.7,0.0,0.32,0.03,0.0,0.0,1.48,1.72,1.2,0.07,0.0,0.0,0.0,0.42,1.11,0.02,0.0,3.61,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.66,0.18,0.06
07/30/2025-16:06:32.539302,0.18,11.72,0.0,0.0,1.02,0.0,0.0,2.79,2.7,0.0,0.32,0.03,0.0,0.0,1.48,1.72,1.2,0.07,0.0,0.0,0.0,0.42,1.11,0.02,0.0,3.61,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.66,0.18,0.06
07/30/2025-16:06:32.993313,0.18,11.72,0.0,0.0,1.02,0.0,0.0,2.79,2.7,0.0,0.32,0.03,0.0,0.0,1.48,1.72,1.2,0.07,0.0,0.0,0.0,0.42,1.11,0.02,0.0,3.61,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.66,0.18,0.06
07/30/2025-16:06:33.451193,0.14,6.52,0.0,0.0,0.0,0.0,0.0,6.19,16.69,0.0,0.04,0.87,0.0,0.0,3.25,1.99,0.97,0.13,0.0,0.0,0.0,0.0,0.97,0.0,0.0,4.63,0.0,0.0,0.56,0.06,0.0,0.0,0.0,0.08,0.18,0.08
07/30/2025-16:06:33.934210,0.14,6.52,0.0,0.0,0.0,0.0,0.0,6.19,16.69,0.0,0.04,0.87,0.0,0.0,3.25,1.99,0.97,0.13,0.0,0.0,0.0,0.0,0.97,0.0,0.0,4.63,0.0,0.0,0.56,0.06,0.0,0.0,0.0,0.08,0.18,0.08
07/30/2025-16:06:34.439534,0.14,6.52,0.0,0.0,0.0,0.0,0.0,6.19,16.69,0.0,0.04,0.87,0.0,0.0,3.25,1.99,0.97,0.13,0.0,0.0,0.0,0.0,0.97,0.0,0.0,4.63,0.0,0.0,0.56,0.06,0.0,0.0,0.0,0.08,0.18,0.08
07/30/2025-16:06:35.096160,0.05,4.12,0.0,0.0,0.0,0.0,0.0,7.16,16.79,0.0,0.32,0.85,0.0,2.63,4.04,2.51,1.53,0.21,0.0,0.0,0.0,0.0,1.51,0.04,0.0,7.71,0.0,0.0,0.77,0.07,0.0,0.0,0.0,0.19,0.26,0.08
07/30/2025-16:06:35.637257,0.05,4.12,0.0,0.0,0.0,0.0,0.0,7.16,16.79,0.0,0.32,0.85,0.0,2.63,4.04,2.51,1.53,0.21,0.0,0.0,0.0,0.0,1.51,0.04,0.0,7.71,0.0,0.0,0.77,0.07,0.0,0.0,0.0,0.19,0.26,0.08
07/30/2025-16:06:36.094649,0.05,4.12,0.0,0.0,0.0,0.0,0.0,7.16,16.79,0.0,0.32,0.85,0.0,2.63,4.04,2.51,1.53,0.21,0.0,0.0,0.0,0.0,1.51,0.04,0.0,7.71,0.0,0.0,0.77,0.07,0.0,0.0,0.0,0.19,0.26,0.08
07/30/2025-16:06:36.605324,0.05,4.12,0.0,0.0,0.0,0.0,0.0,7.16,16.79,0.0,0.32,0.85,0.0,2.63,4.04,2.51,1.53,0.21,0.0,0.0,0.0,0.0,1.51,0.04,0.0,7.71,0.0,0.0,0.77,0.07,0.0,0.0,0.0,0.19,0.26,0.08
07/30/2025-16:06:37.036901,0.18,3.9,0.0,0.0,0.14,0.0,0.0,8.07,14.02,0.0,0.18,0.74,0.0,3.51,4.33,2.55,1.69,0.12,0.0,0.0,0.0,0.0,1.74,0.08,0.0,8.5,0.0,0.0,0.97,0.07,0.0,0.0,0.0,0.12,0.44,0.08
07/30/2025-16:06:37.511067,0.18,3.9,0.0,0.0,0.14,0.0,0.0,8.07,14.02,0.0,0.18,0.74,0.0,3.51,4.33,2.55,1.69,0.12,0.0,0.0,0.0,0.0,1.74,0.08,0.0,8.5,0.0,0.0,0.97,0.07,0.0,0.0,0.0,0.12,0.44,0.08
07/30/2025-16:06:37.990868,0.18,3.9,0.0,0.0,0.14,0.0,0.0,8.07,14.02,0.0,0.18,0.74,0.0,3.51,4.33,2.55,1.69,0.12,0.0,0.0,0.0,0.0,1.74,0.08,0.0,8.5,0.0,0.0,0.97,0.07,0.0,0.0,0.0,0.12,0.44,0.08
07/30/2025-16:06:38.427962,0.18,3.9,0.0,0.0,0.14,0.0,0.0,8.07,14.02,0.0,0.18,0.74,0.0,3.51,4.33,2.55,1.69,0.12,0.0,0.0,0.0,0.0,1.74,0.08,0.0,8.5,0.0,0.0,0.97,0.07,0.0,0.0,0.0,0.12,0.44,0.08
07/30/2025-16:06:38.908932,0.14,3.06,0.0,0.0,0.0,0.0,0.0,9.62,18.17,0.0,0.38,0.79,0.0,6.77,5.0,2.81,2.03,0.27,0.0,0.0,0.0,0.0,2.01,0.09,0.0,9.26,0.0,0.0,0.99,0.09,0.0,0.0,0.0,0.0,0.46,0.1
07/30/2025-16:06:39.346759,0.14,3.06,0.0,0.0,0.0,0.0,0.0,9.62,18.17,0.0,0.38,0.79,0.0,6.77,5.0,2.81,2.03,0.27,0.0,0.0,0.0,0.0,2.01,0.09,0.0,9.26,0.0,0.0,0.99,0.09,0.0,0.0,0.0,0.0,0.46,0.1
07/30/2025-16:06:39.786329,0.14,3.06,0.0,0.0,0.0,0.0,0.0,9.62,18.17,0.0,0.38,0.79,0.0,6.77,5.0,2.81,2.03,0.27,0.0,0.0,0.0,0.0,2.01,0.09,0.0,9.26,0.0,0.0,0.99,0.09,0.0,0.0,0.0,0.0,0.46,0.1
07/30/2025-16:06:40.287688,0.18,2.62,0.0,0.0,0.0,0.0,0.0,10.65,16.17,0.0,0.52,0.97,0.0,8.22,5.25,3.03,2.17,0.1,0.0,0.0,0.0,0.0,2.1,0.08,0.0,9.03,0.0,0.0,1.04,0.12,0.0,0.0,0.0,0.0,0.44,0.08
07/30/2025-16:06:40.760959,0.18,2.62,0.0,0.0,0.0,0.0,0.0,10.65,16.17,0.0,0.52,0.97,0.0,8.22,5.25,3.03,2.17,0.1,0.0,0.0,0.0,0.0,2.1,0.08,0.0,9.03,0.0,0.0,1.04,0.12,0.0,0.0,0.0,0.0,0.44,0.08
07/30/2025-16:06:41.209396,0.18,2.62,0.0,0.0,0.0,0.0,0.0,10.65,16.17,0.0,0.52,0.97,0.0,8.22,5.25,3.03,2.17,0.1,0.0,0.0,0.0,0.0,2.1,0.08,0.0,9.03,0.0,0.0,1.04,0.12,0.0,0.0,0.0,0.0,0.44,0.08
07/30/2025-16:06:41.648864,0.18,2.62,0.0,0.0,0.0,0.0,0.0,10.65,16.17,0.0,0.52,0.97,0.0,8.22,5.25,3.03,2.17,0.1,0.0,0.0,0.0,0.0,2.1,0.08,0.0,9.03,0.0,0.0,1.04,0.12,0.0,0.0,0.0,0.0,0.44,0.08
07/30/2025-16:06:42.142963,0.27,2.28,0.0,0.0,0.0,0.0,0.0,11.06,17.36,0.0,0.65,0.91,0.0,9.28,5.46,3.06,2.14,0.14,0.0,0.0,0.0,0.0,2.12,0.08,0.0,9.68,0.08,0.0,1.17,0.09,0.0,0.0,0.0,0.0,0.32,0.11
07/30/2025-16:06:42.620168,0.27,2.28,0.0,0.0,0.0,0.0,0.0,11.06,17.36,0.0,0.65,0.91,0.0,9.28,5.46,3.06,2.14,0.14,0.0,0.0,0.0,0.0,2.12,0.08,0.0,9.68,0.08,0.0,1.17,0.09,0.0,0.0,0.0,0.0,0.32,0.11
07/30/2025-16:06:43.091336,0.27,2.28,0.0,0.0,0.0,0.0,0.0,11.06,17.36,0.0,0.65,0.91,0.0,9.28,5.46,3.06,2.14,0.14,0.0,0.0,0.0,0.0,2.12,0.08,0.0,9.68,0.08,0.0,1.17,0.09,0.0,0.0,0.0,0.0,0.32,0.11
07/30/2025-16:06:43.571235,0.27,2.28,0.0,0.0,0.0,0.0,0.0,11.06,17.36,0.0,0.65,0.91,0.0,9.28,5.46,3.06,2.14,0.14,0.0,0.0,0.0,0.0,2.12,0.08,0.0,9.68,0.08,0.0,1.17,0.09,0.0,0.0,0.0,0.0,0.32,0.11
07/30/2025-16:06:44.038032,0.05,2.34,0.0,0.0,0.0,0.0,0.0,10.43,17.72,0.0,0.61,0.72,0.0,8.88,5.56,3.25,2.22,0.11,0.0,0.0,0.0,0.0,2.2,0.09,0.0,9.96,0.35,0.07,1.24,0.12,0.0,0.0,0.0,0.0,0.21,0.1
07/30/2025-16:06:44.489805,0.05,2.34,0.0,0.0,0.0,0.0,0.0,10.43,17.72,0.0,0.61,0.72,0.0,8.88,5.56,3.25,2.22,0.11,0.0,0.0,0.0,0.0,2.2,0.09,0.0,9.96,0.35,0.07,1.24,0.12,0.0,0.0,0.0,0.0,0.21,0.1
07/30/2025-16:06:44.966181,0.05,2.34,0.0,0.0,0.0,0.0,0.0,10.43,17.72,0.0,0.61,0.72,0.0,8.88,5.56,3.25,2.22,0.11,0.0,0.0,0.0,0.0,2.2,0.09,0.0,9.96,0.35,0.07,1.24,0.12,0.0,0.0,0.0,0.0,0.21,0.1
07/30/2025-16:06:45.415166,0.05,2.34,0.0,0.0,0.0,0.0,0.0,10.43,17.72,0.0,0.61,0.72,0.0,8.88,5.56,3.25,2.22,0.11,0.0,0.0,0.0,0.0,2.2,0.09,0.0,9.96,0.35,0.07,1.24,0.12,0.0,0.0,0.0,0.0,0.21,0.1
07/30/2025-16:06:45.879726,0.14,2.12,0.0,0.0,0.0,0.0,0.0,10.67,18.68,0.0,0.67,0.87,0.0,9.04,5.48,3.31,2.3,0.12,0.0,0.0,0.0,0.0,2.28,0.11,0.0,11.82,0.84,0.0,1.34,0.1,0.0,0.0,0.0,0.0,0.41,0.12
07/30/2025-16:06:46.334996,0.14,2.12,0.0,0.0,0.0,0.0,0.0,10.67,18.68,0.0,0.67,0.87,0.0,9.04,5.48,3.31,2.3,0.12,0.0,0.0,0.0,0.0,2.28,0.11,0.0,11.82,0.84,0.0,1.34,0.1,0.0,0.0,0.0,0.0,0.41,0.12
07/30/2025-16:06:46.750251,0.14,2.12,0.0,0.0,0.0,0.0,0.0,10.67,18.68,0.0,0.67,0.87,0.0,9.04,5.48,3.31,2.3,0.12,0.0,0.0,0.0,0.0,2.28,0.11,0.0,11.82,0.84,0.0,1.34,0.1,0.0,0.0,0.0,0.0,0.41,0.12
07/30/2025-16:06:47.285865,0.14,2.12,0.0,0.0,0.0,0.0,0.0,10.67,18.68,0.0,0.67,0.87,0.0,9.04,5.48,3.31,2.3,0.12,0.0,0.0,0.0,0.0,2.28,0.11,0.0,11.82,0.84,0.0,1.34,0.1,0.0,0.0,0.0,0.0,0.41,0.12
07/30/2025-16:06:47.753469,0.18,2.45,0.0,0.0,0.0,0.0,0.0,11.15,18.55,0.0,0.75,0.83,0.0,9.68,5.65,3.39,2.39,0.13,0.0,0.0,0.0,0.0,2.3,0.13,0.0,13.01,1.01,0.02,1.4,0.1,0.0,0.0,0.0,0.0,0.45,0.1
07/30/2025-16:06:48.199257,0.18,2.45,0.0,0.0,0.0,0.0,0.0,11.15,18.55,0.0,0.75,0.83,0.0,9.68,5.65,3.39,2.39,0.13,0.0,0.0,0.0,0.0,2.3,0.13,0.0,13.01,1.01,0.02,1.4,0.1,0.0,0.0,0.0,0.0,0.45,0.1
07/30/2025-16:06:48.652736,0.18,2.45,0.0,0.0,0.0,0.0,0.0,11.15,18.55,0.0,0.75,0.83,0.0,9.68,5.65,3.39,2.39,0.13,0.0,0.0,0.0,0.0,2.3,0.13,0.0,13.01,1.01,0.02,1.4,0.1,0.0,0.0,0.0,0.0,0.45,0.1
07/30/2025-16:06:49.127391,0.14,2.2,0.0,0.0,0.0,0.0,0.0,11.57,18.88,0.0,0.72,0.91,0.0,10.69,5.82,3.4,2.4,0.21,0.0,0.0,0.17,0.0,2.35,0.09,0.0,13.09,1.14,0.0,1.31,0.12,0.0,0.0,0.0,0.0,0.59,0.11
07/30/2025-16:06:49.570342,0.14,2.2,0.0,0.0,0.0,0.0,0.0,11.57,18.88,0.0,0.72,0.91,0.0,10.69,5.82,3.4,2.4,0.21,0.0,0.0,0.17,0.0,2.35,0.09,0.0,13.09,1.14,0.0,1.31,0.12,0.0,0.0,0.0,0.0,0.59,0.11
07/30/2025-16:06:50.143980,0.14,2.2,0.0,0.0,0.0,0.0,0.0,11.57,18.88,0.0,0.72,0.91,0.0,10.69,5.82,3.4,2.4,0.21,0.0,0.0,0.17,0.0,2.35,0.09,0.0,13.09,1.14,0.0,1.31,0.12,0.0,0.0,0.0,0.0,0.59,0.11
07/30/2025-16:06:50.586673,0.14,2.2,0.0,0.0,0.0,0.0,0.0,11.57,18.88,0.0,0.72,0.91,0.0,10.69,5.82,3.4,2.4,0.21,0.0,0.0,0.17,0.0,2.35,0.09,0.0,13.09,1.14,0.0,1.31,0.12,0.0,0.0,0.0,0.0,0.59,0.11
07/30/2025-16:06:51.057134,0.05,2.0,0.0,0.0,0.0,0.0,0.0,11.56,18.52,0.0,0.84,1.02,0.0,10.54,5.82,3.48,2.46,0.16,0.0,0.0,0.15,0.0,2.36,0.13,0.0,12.61,1.32,0.0,1.36,0.16,0.0,0.0,0.0,0.0,0.9,0.13
07/30/2025-16:06:51.555636,0.05,2.0,0.0,0.0,0.0,0.0,0.0,11.56,18.52,0.0,0.84,1.02,0.0,10.54,5.82,3.48,2.46,0.16,0.0,0.0,0.15,0.0,2.36,0.13,0.0,12.61,1.32,0.0,1.36,0.16,0.0,0.0,0.0,0.0,0.9,0.13
07/30/2025-16:06:52.118901,0.05,2.0,0.0,0.0,0.0,0.0,0.0,11.56,18.52,0.0,0.84,1.02,0.0,10.54,5.82,3.48,2.46,0.16,0.0,0.0,0.15,0.0,2.36,0.13,0.0,12.61,1.32,0.0,1.36,0.16,0.0,0.0,0.0,0.0,0.9,0.13
07/30/2025-16:06:52.656612,0.23,2.0,0.0,0.0,0.0,0.0,0.0,11.85,18.48,0.0,0.85,1.17,0.0,10.48,5.76,3.49,2.47,0.16,0.0,0.0,0.39,0.0,2.38,0.15,0.0,11.49,1.22,0.22,1.38,0.15,0.0,0.0,0.0,0.0,0.87,0.14
07/30/2025-16:06:53.182676,0.23,2.0,0.0,0.0,0.0,0.0,0.0,11.85,18.48,0.0,0.85,1.17,0.0,10.48,5.76,3.49,2.47,0.16,0.0,0.0,0.39,0.0,2.38,0.15,0.0,11.49,1.22,0.22,1.38,0.15,0.0,0.0,0.0,0.0,0.87,0.14
07/30/2025-16:06:53.617826,0.23,2.0,0.0,0.0,0.0,0.0,0.0,11.85,18.48,0.0,0.85,1.17,0.0,10.48,5.76,3.49,2.47,0.16,0.0,0.0,0.39,0.0,2.38,0.15,0.0,11.49,1.22,0.22,1.38,0.15,0.0,0.0,0.0,0.0,0.87,0.14
07/30/2025-16:06:54.163691,0.23,2.0,0.0,0.0,0.0,0.0,0.0,11.85,18.48,0.0,0.85,1.17,0.0,10.48,5.76,3.49,2.47,0.16,0.0,0.0,0.39,0.0,2.38,0.15,0.0,11.49,1.22,0.22,1.38,0.15,0.0,0.0,0.0,0.0,0.87,0.14
07/30/2025-16:06:54.620472,0.0,2.17,0.0,0.0,0.0,0.0,0.0,11.86,16.37,0.0,0.8,1.06,0.0,10.08,5.82,3.51,2.53,0.22,0.0,0.0,0.32,0.0,2.39,0.15,0.0,12.11,1.32,0.33,1.41,0.07,0.0,0.0,0.0,0.0,0.9,0.14
07/30/2025-16:06:55.076613,0.0,2.17,0.0,0.0,0.0,0.0,0.0,11.86,16.37,0.0,0.8,1.06,0.0,10.08,5.82,3.51,2.53,0.22,0.0,0.0,0.32,0.0,2.39,0.15,0.0,12.11,1.32,0.33,1.41,0.07,0.0,0.0,0.0,0.0,0.9,0.14
07/30/2025-16:06:55.569677,0.0,2.17,0.0,0.0,0.0,0.0,0.0,11.86,16.37,0.0,0.8,1.06,0.0,10.08,5.82,3.51,2.53,0.22,0.0,0.0,0.32,0.0,2.39,0.15,0.0,12.11,1.32,0.33,1.41,0.07,0.0,0.0,0.0,0.0,0.9,0.14
07/30/2025-16:06:56.096930,0.0,2.17,0.0,0.0,0.0,0.0,0.0,11.86,16.37,0.0,0.8,1.06,0.0,10.08,5.82,3.51,2.53,0.22,0.0,0.0,0.32,0.0,2.39,0.15,0.0,12.11,1.32,0.33,1.41,0.07,0.0,0.0,0.0,0.0,0.9,0.14
07/30/2025-16:06:56.559941,0.09,1.98,0.0,0.0,0.0,0.0,0.0,11.88,17.2,0.0,0.83,1.27,0.0,10.56,6.01,3.59,2.54,0.2,0.0,0.0,0.37,0.0,2.44,0.15,0.0,13.64,1.42,0.34,1.48,0.16,0.0,0.0,0.0,0.0,1.02,0.14
07/30/2025-16:06:57.033290,0.09,1.98,0.0,0.0,0.0,0.0,0.0,11.88,17.2,0.0,0.83,1.27,0.0,10.56,6.01,3.59,2.54,0.2,0.0,0.0,0.37,0.0,2.44,0.15,0.0,13.64,1.42,0.34,1.48,0.16,0.0,0.0,0.0,0.0,1.02,0.14
07/30/2025-16:06:57.507781,0.09,1.98,0.0,0.0,0.0,0.0,0.0,11.88,17.2,0.0,0.83,1.27,0.0,10.56,6.01,3.59,2.54,0.2,0.0,0.0,0.37,0.0,2.44,0.15,0.0,13.64,1.42,0.34,1.48,0.16,0.0,0.0,0.0,0.0,1.02,0.14
07/30/2025-16:06:58.064573,0.14,1.95,0.0,0.0,0.0,0.0,0.0,11.78,16.03,0.0,0.81,1.35,0.0,11.84,6.26,3.58,2.56,0.22,0.0,0.0,0.42,0.0,2.47,0.15,0.0,13.76,1.34,0.53,1.51,0.12,0.0,0.0,0.0,0.0,0.98,0.14
07/30/2025-16:06:58.527964,0.14,1.95,0.0,0.0,0.0,0.0,0.0,11.78,16.03,0.0,0.81,1.35,0.0,11.84,6.26,3.58,2.56,0.22,0.0,0.0,0.42,0.0,2.47,0.15,0.0,13.76,1.34,0.53,1.51,0.12,0.0,0.0,0.0,0.0,0.98,0.14
07/30/2025-16:06:58.975605,0.14,1.95,0.0,0.0,0.0,0.0,0.0,11.78,16.03,0.0,0.81,1.35,0.0,11.84,6.26,3.58,2.56,0.22,0.0,0.0,0.42,0.0,2.47,0.15,0.0,13.76,1.34,0.53,1.51,0.12,0.0,0.0,0.0,0.0,0.98,0.14
07/30/2025-16:06:59.519859,0.14,1.95,0.0,0.0,0.0,0.0,0.0,11.78,16.03,0.0,0.81,1.35,0.0,11.84,6.26,3.58,2.56,0.22,0.0,0.0,0.42,0.0,2.47,0.15,0.0,13.76,1.34,0.53,1.51,0.12,0.0,0.0,0.0,0.0,0.98,0.14
07/30/2025-16:06:59.988529,0.09,1.87,0.0,0.0,0.0,0.0,0.0,12.18,17.41,0.0,0.92,1.45,0.0,12.66,6.27,3.66,2.65,0.24,0.0,0.0,0.49,0.0,2.5,0.17,0.0,13.72,1.72,0.57,1.48,0.13,0.0,0.0,0.0,0.0,0.99,0.16
07/30/2025-16:07:00.458675,0.09,1.87,0.0,0.0,0.0,0.0,0.0,12.18,17.41,0.0,0.92,1.45,0.0,12.66,6.27,3.66,2.65,0.24,0.0,0.0,0.49,0.0,2.5,0.17,0.0,13.72,1.72,0.57,1.48,0.13,0.0,0.0,0.0,0.0,0.99,0.16
07/30/2025-16:07:00.987304,0.09,1.87,0.0,0.0,0.0,0.0,0.0,12.18,17.41,0.0,0.92,1.45,0.0,12.66,6.27,3.66,2.65,0.24,0.0,0.0,0.49,0.0,2.5,0.17,0.0,13.72,1.72,0.57,1.48,0.13,0.0,0.0,0.0,0.0,0.99,0.16
07/30/2025-16:07:01.487327,0.09,1.87,0.0,0.0,0.0,0.0,0.0,12.18,17.41,0.0,0.92,1.45,0.0,12.66,6.27,3.66,2.65,0.24,0.0,0.0,0.49,0.0,2.5,0.17,0.0,13.72,1.72,0.57,1.48,0.13,0.0,0.0,0.0,0.0,0.99,0.16
07/30/2025-16:07:01.959555,0.14,1.84,0.0,0.0,0.0,0.0,0.0,12.02,17.45,0.0,1.0,1.35,0.0,13.06,6.38,3.72,2.66,0.24,0.0,0.0,0.52,0.0,2.51,0.11,0.0,14.82,2.05,0.46,1.53,0.16,0.0,0.0,0.0,0.0,0.95,0.15
07/30/2025-16:07:02.448901,0.14,1.84,0.0,0.0,0.0,0.0,0.0,12.02,17.45,0.0,1.0,1.35,0.0,13.06,6.38,3.72,2.66,0.24,0.0,0.0,0.52,0.0,2.51,0.11,0.0,14.82,2.05,0.46,1.53,0.16,0.0,0.0,0.0,0.0,0.95,0.15
07/30/2025-16:07:02.889217,0.14,1.84,0.0,0.0,0.0,0.0,0.0,12.02,17.45,0.0,1.0,1.35,0.0,13.06,6.38,3.72,2.66,0.24,0.0,0.0,0.52,0.0,2.51,0.11,0.0,14.82,2.05,0.46,1.53,0.16,0.0,0.0,0.0,0.0,0.95,0.15
07/30/2025-16:07:03.355717,0.09,1.64,0.0,0.0,0.0,0.0,0.0,12.46,17.13,0.0,0.95,1.47,0.0,12.92,6.63,3.73,2.69,0.29,0.0,0.0,0.58,0.0,2.54,0.17,0.0,14.81,2.2,0.66,1.57,0.18,0.0,0.0,0.0,0.0,1.03,0.16
07/30/2025-16:07:03.816625,0.09,1.64,0.0,0.0,0.0,0.0,0.0,12.46,17.13,0.0,0.95,1.47,0.0,12.92,6.63,3.73,2.69,0.29,0.0,0.0,0.58,0.0,2.54,0.17,0.0,14.81,2.2,0.66,1.57,0.18,0.0,0.0,0.0,0.0,1.03,0.16
07/30/2025-16:07:04.273510,0.09,1.64,0.0,0.0,0.0,0.0,0.0,12.46,17.13,0.0,0.95,1.47,0.0,12.92,6.63,3.73,2.69,0.29,0.0,0.0,0.58,0.0,2.54,0.17,0.0,14.81,2.2,0.66,1.57,0.18,0.0,0.0,0.0,0.0,1.03,0.16
07/30/2025-16:07:04.713721,0.09,1.64,0.0,0.0,0.0,0.0,0.0,12.46,17.13,0.0,0.95,1.47,0.0,12.92,6.63,3.73,2.69,0.29,0.0,0.0,0.58,0.0,2.54,0.17,0.0,14.81,2.2,0.66,1.57,0.18,0.0,0.0,0.0,0.0,1.03,0.16
07/30/2025-16:07:05.189131,0.27,1.81,0.0,0.0,0.0,0.0,0.0,12.65,17.12,0.0,0.89,1.43,0.0,13.21,6.52,3.73,2.68,0.26,0.0,0.0,0.61,0.0,2.48,0.21,0.0,13.74,2.22,0.38,1.57,0.16,0.0,0.0,0.0,0.0,1.08,0.18
