MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:47:45.998485,0.0,1.22,0.0,0.56,10.03,0.0,0.0,6.14,0.0,0.0,4.61,0.0,0.02,6.19,4.24,1.98,4.6,0.0,3.23,3.92,1.13,0.0,2.34,0.36,0.0,14.43,3.4,0.0,2.59,0.0,0.0,1.32,0.0,0.0,3.46,2.17
07/30/2025-15:47:46.457164,0.0,1.22,0.0,0.56,10.03,0.0,0.0,6.14,0.0,0.0,4.61,0.0,0.02,6.19,4.24,1.98,4.6,0.0,3.23,3.92,1.13,0.0,2.34,0.36,0.0,14.43,3.4,0.0,2.59,0.0,0.0,1.32,0.0,0.0,3.46,2.17
07/30/2025-15:47:46.912523,0.0,1.22,0.0,0.56,10.03,0.0,0.0,6.14,0.0,0.0,4.61,0.0,0.02,6.19,4.24,1.98,4.6,0.0,3.23,3.92,1.13,0.0,2.34,0.36,0.0,14.43,3.4,0.0,2.59,0.0,0.0,1.32,0.0,0.0,3.46,2.17
07/30/2025-15:47:47.406644,0.0,1.22,0.0,0.56,10.03,0.0,0.0,6.14,0.0,0.0,4.61,0.0,0.02,6.19,4.24,1.98,4.6,0.0,3.23,3.92,1.13,0.0,2.34,0.36,0.0,14.43,3.4,0.0,2.59,0.0,0.0,1.32,0.0,0.0,3.46,2.17
07/30/2025-15:47:47.909415,0.14,1.03,0.0,0.52,10.03,0.0,0.0,6.29,0.0,0.0,4.72,0.0,0.02,5.43,4.28,2.0,4.61,0.0,3.23,4.01,1.12,0.0,2.38,0.42,0.01,14.68,3.51,0.0,2.6,0.0,0.0,1.19,0.0,0.0,3.5,2.22
07/30/2025-15:47:48.366119,0.14,1.03,0.0,0.52,10.03,0.0,0.0,6.29,0.0,0.0,4.72,0.0,0.02,5.43,4.28,2.0,4.61,0.0,3.23,4.01,1.12,0.0,2.38,0.42,0.01,14.68,3.51,0.0,2.6,0.0,0.0,1.19,0.0,0.0,3.5,2.22
07/30/2025-15:47:48.835256,0.14,1.03,0.0,0.52,10.03,0.0,0.0,6.29,0.0,0.0,4.72,0.0,0.02,5.43,4.28,2.0,4.61,0.0,3.23,4.01,1.12,0.0,2.38,0.42,0.01,14.68,3.51,0.0,2.6,0.0,0.0,1.19,0.0,0.0,3.5,2.22
07/30/2025-15:47:49.287223,0.14,1.03,0.0,0.52,10.03,0.0,0.0,6.29,0.0,0.0,4.72,0.0,0.02,5.43,4.28,2.0,4.61,0.0,3.23,4.01,1.12,0.0,2.38,0.42,0.01,14.68,3.51,0.0,2.6,0.0,0.0,1.19,0.0,0.0,3.5,2.22
07/30/2025-15:47:49.781399,0.09,0.79,0.0,0.57,10.24,0.0,0.0,6.39,0.0,0.0,4.92,0.0,0.03,6.8,4.34,2.02,4.68,0.0,3.23,4.47,1.1,0.0,2.4,0.42,0.02,14.54,3.69,0.1,2.56,0.05,0.0,1.39,0.0,0.0,3.35,2.18
07/30/2025-15:47:50.278227,0.09,0.79,0.0,0.57,10.24,0.0,0.0,6.39,0.0,0.0,4.92,0.0,0.03,6.8,4.34,2.02,4.68,0.0,3.23,4.47,1.1,0.0,2.4,0.42,0.02,14.54,3.69,0.1,2.56,0.05,0.0,1.39,0.0,0.0,3.35,2.18
07/30/2025-15:47:50.712208,0.09,0.79,0.0,0.57,10.24,0.0,0.0,6.39,0.0,0.0,4.92,0.0,0.03,6.8,4.34,2.02,4.68,0.0,3.23,4.47,1.1,0.0,2.4,0.42,0.02,14.54,3.69,0.1,2.56,0.05,0.0,1.39,0.0,0.0,3.35,2.18
07/30/2025-15:47:51.127627,0.09,0.79,0.0,0.57,10.24,0.0,0.0,6.39,0.0,0.0,4.92,0.0,0.03,6.8,4.34,2.02,4.68,0.0,3.23,4.47,1.1,0.0,2.4,0.42,0.02,14.54,3.69,0.1,2.56,0.05,0.0,1.39,0.0,0.0,3.35,2.18
07/30/2025-15:47:51.718751,0.0,0.76,0.0,0.52,9.19,0.0,0.02,5.98,0.0,0.0,3.98,0.0,0.04,6.7,4.32,2.0,4.7,0.0,3.14,3.88,1.22,0.0,2.41,0.42,0.13,14.95,3.79,0.17,2.6,0.05,0.0,1.16,0.0,0.0,3.21,2.27
07/30/2025-15:47:52.219239,0.0,0.76,0.0,0.52,9.19,0.0,0.02,5.98,0.0,0.0,3.98,0.0,0.04,6.7,4.32,2.0,4.7,0.0,3.14,3.88,1.22,0.0,2.41,0.42,0.13,14.95,3.79,0.17,2.6,0.05,0.0,1.16,0.0,0.0,3.21,2.27
07/30/2025-15:47:52.685178,0.0,0.76,0.0,0.52,9.19,0.0,0.02,5.98,0.0,0.0,3.98,0.0,0.04,6.7,4.32,2.0,4.7,0.0,3.14,3.88,1.22,0.0,2.41,0.42,0.13,14.95,3.79,0.17,2.6,0.05,0.0,1.16,0.0,0.0,3.21,2.27
07/30/2025-15:47:53.178053,0.0,0.87,0.0,0.54,9.45,0.0,0.05,5.82,0.0,0.0,4.06,0.0,0.02,6.9,4.43,2.02,4.82,0.0,3.32,4.3,1.27,0.0,2.49,0.42,0.13,15.72,3.9,0.21,2.69,0.08,0.0,1.43,0.0,0.0,3.38,2.4
07/30/2025-15:47:53.718403,0.0,0.87,0.0,0.54,9.45,0.0,0.05,5.82,0.0,0.0,4.06,0.0,0.02,6.9,4.43,2.02,4.82,0.0,3.32,4.3,1.27,0.0,2.49,0.42,0.13,15.72,3.9,0.21,2.69,0.08,0.0,1.43,0.0,0.0,3.38,2.4
07/30/2025-15:47:54.163631,0.0,0.87,0.0,0.54,9.45,0.0,0.05,5.82,0.0,0.0,4.06,0.0,0.02,6.9,4.43,2.02,4.82,0.0,3.32,4.3,1.27,0.0,2.49,0.42,0.13,15.72,3.9,0.21,2.69,0.08,0.0,1.43,0.0,0.0,3.38,2.4
07/30/2025-15:47:54.660275,0.0,0.87,0.0,0.54,9.45,0.0,0.05,5.82,0.0,0.0,4.06,0.0,0.02,6.9,4.43,2.02,4.82,0.0,3.32,4.3,1.27,0.0,2.49,0.42,0.13,15.72,3.9,0.21,2.69,0.08,0.0,1.43,0.0,0.0,3.38,2.4
07/30/2025-15:47:55.115233,0.05,0.7,0.0,0.54,9.45,0.0,0.02,6.1,0.0,0.0,4.4,0.0,0.02,8.14,4.56,2.12,4.89,0.0,3.86,4.47,1.29,0.0,2.51,0.42,0.33,16.09,3.9,0.19,2.73,0.03,0.0,1.46,0.0,0.0,3.43,2.02
07/30/2025-15:47:55.650803,0.05,0.7,0.0,0.54,9.45,0.0,0.02,6.1,0.0,0.0,4.4,0.0,0.02,8.14,4.56,2.12,4.89,0.0,3.86,4.47,1.29,0.0,2.51,0.42,0.33,16.09,3.9,0.19,2.73,0.03,0.0,1.46,0.0,0.0,3.43,2.02
07/30/2025-15:47:56.117094,0.05,0.7,0.0,0.54,9.45,0.0,0.02,6.1,0.0,0.0,4.4,0.0,0.02,8.14,4.56,2.12,4.89,0.0,3.86,4.47,1.29,0.0,2.51,0.42,0.33,16.09,3.9,0.19,2.73,0.03,0.0,1.46,0.0,0.0,3.43,2.02
07/30/2025-15:47:56.602073,0.0,0.68,0.0,0.54,8.82,0.0,0.02,6.69,0.0,0.0,4.1,0.0,0.04,6.95,4.64,2.1,5.02,0.0,3.41,4.17,1.42,0.0,2.51,0.36,0.34,16.52,3.99,0.11,2.64,0.11,0.0,1.33,0.0,0.0,3.51,2.27
07/30/2025-15:47:57.071176,0.0,0.68,0.0,0.54,8.82,0.0,0.02,6.69,0.0,0.0,4.1,0.0,0.04,6.95,4.64,2.1,5.02,0.0,3.41,4.17,1.42,0.0,2.51,0.36,0.34,16.52,3.99,0.11,2.64,0.11,0.0,1.33,0.0,0.0,3.51,2.27
07/30/2025-15:47:57.515354,0.0,0.68,0.0,0.54,8.82,0.0,0.02,6.69,0.0,0.0,4.1,0.0,0.04,6.95,4.64,2.1,5.02,0.0,3.41,4.17,1.42,0.0,2.51,0.36,0.34,16.52,3.99,0.11,2.64,0.11,0.0,1.33,0.0,0.0,3.51,2.27
07/30/2025-15:47:57.957673,0.0,0.68,0.0,0.54,8.82,0.0,0.02,6.69,0.0,0.0,4.1,0.0,0.04,6.95,4.64,2.1,5.02,0.0,3.41,4.17,1.42,0.0,2.51,0.36,0.34,16.52,3.99,0.11,2.64,0.11,0.0,1.33,0.0,0.0,3.51,2.27
07/30/2025-15:47:58.477398,0.18,0.6,0.0,0.51,8.78,0.0,0.02,7.56,0.0,0.0,4.66,0.0,0.03,7.28,4.66,2.09,5.06,0.0,4.13,4.39,1.43,0.0,2.53,0.4,0.24,16.63,4.12,0.15,2.7,0.19,0.0,1.47,0.0,0.0,3.39,2.16
07/30/2025-15:47:58.930131,0.18,0.6,0.0,0.51,8.78,0.0,0.02,7.56,0.0,0.0,4.66,0.0,0.03,7.28,4.66,2.09,5.06,0.0,4.13,4.39,1.43,0.0,2.53,0.4,0.24,16.63,4.12,0.15,2.7,0.19,0.0,1.47,0.0,0.0,3.39,2.16
07/30/2025-15:47:59.400702,0.18,0.6,0.0,0.51,8.78,0.0,0.02,7.56,0.0,0.0,4.66,0.0,0.03,7.28,4.66,2.09,5.06,0.0,4.13,4.39,1.43,0.0,2.53,0.4,0.24,16.63,4.12,0.15,2.7,0.19,0.0,1.47,0.0,0.0,3.39,2.16
07/30/2025-15:47:59.844559,0.18,0.6,0.0,0.51,8.78,0.0,0.02,7.56,0.0,0.0,4.66,0.0,0.03,7.28,4.66,2.09,5.06,0.0,4.13,4.39,1.43,0.0,2.53,0.4,0.24,16.63,4.12,0.15,2.7,0.19,0.0,1.47,0.0,0.0,3.39,2.16
07/30/2025-15:48:00.318454,0.0,0.62,0.0,0.56,8.9,0.0,0.05,7.86,0.0,0.0,4.66,0.0,0.02,8.5,4.88,2.16,5.18,0.0,4.75,4.22,1.5,0.0,2.58,0.48,0.41,17.09,4.13,0.29,2.81,0.19,0.0,1.37,1.0,0.0,3.76,2.41
07/30/2025-15:48:00.782993,0.0,0.62,0.0,0.56,8.9,0.0,0.05,7.86,0.0,0.0,4.66,0.0,0.02,8.5,4.88,2.16,5.18,0.0,4.75,4.22,1.5,0.0,2.58,0.48,0.41,17.09,4.13,0.29,2.81,0.19,0.0,1.37,1.0,0.0,3.76,2.41
07/30/2025-15:48:01.252424,0.0,0.62,0.0,0.56,8.9,0.0,0.05,7.86,0.0,0.0,4.66,0.0,0.02,8.5,4.88,2.16,5.18,0.0,4.75,4.22,1.5,0.0,2.58,0.48,0.41,17.09,4.13,0.29,2.81,0.19,0.0,1.37,1.0,0.0,3.76,2.41
07/30/2025-15:48:01.700329,0.0,0.62,0.0,0.56,8.9,0.0,0.05,7.86,0.0,0.0,4.66,0.0,0.02,8.5,4.88,2.16,5.18,0.0,4.75,4.22,1.5,0.0,2.58,0.48,0.41,17.09,4.13,0.29,2.81,0.19,0.0,1.37,1.0,0.0,3.76,2.41
07/30/2025-15:48:02.170176,0.05,0.38,0.0,0.44,8.82,0.0,0.06,8.8,0.0,0.0,5.03,0.0,0.03,7.89,4.78,2.16,5.22,0.0,3.59,4.26,1.51,0.0,2.58,0.48,0.36,17.27,4.14,0.22,2.73,0.19,0.0,1.59,2.11,0.0,3.63,2.47
07/30/2025-15:48:02.641119,0.05,0.38,0.0,0.44,8.82,0.0,0.06,8.8,0.0,0.0,5.03,0.0,0.03,7.89,4.78,2.16,5.22,0.0,3.59,4.26,1.51,0.0,2.58,0.48,0.36,17.27,4.14,0.22,2.73,0.19,0.0,1.59,2.11,0.0,3.63,2.47
07/30/2025-15:48:03.082144,0.05,0.38,0.0,0.44,8.82,0.0,0.06,8.8,0.0,0.0,5.03,0.0,0.03,7.89,4.78,2.16,5.22,0.0,3.59,4.26,1.51,0.0,2.58,0.48,0.36,17.27,4.14,0.22,2.73,0.19,0.0,1.59,2.11,0.0,3.63,2.47
07/30/2025-15:48:03.617325,0.0,0.38,0.0,0.56,8.52,0.0,0.03,8.48,0.0,0.0,4.86,0.0,0.05,8.7,4.97,2.22,5.21,0.0,3.41,4.13,1.54,0.0,2.58,0.46,0.05,17.47,4.14,0.34,2.73,0.14,0.0,1.63,1.81,0.0,3.72,2.46
07/30/2025-15:48:04.063005,0.0,0.38,0.0,0.56,8.52,0.0,0.03,8.48,0.0,0.0,4.86,0.0,0.05,8.7,4.97,2.22,5.21,0.0,3.41,4.13,1.54,0.0,2.58,0.46,0.05,17.47,4.14,0.34,2.73,0.14,0.0,1.63,1.81,0.0,3.72,2.46
07/30/2025-15:48:04.545384,0.0,0.38,0.0,0.56,8.52,0.0,0.03,8.48,0.0,0.0,4.86,0.0,0.05,8.7,4.97,2.22,5.21,0.0,3.41,4.13,1.54,0.0,2.58,0.46,0.05,17.47,4.14,0.34,2.73,0.14,0.0,1.63,1.81,0.0,3.72,2.46
07/30/2025-15:48:05.032540,0.0,0.38,0.0,0.56,8.52,0.0,0.03,8.48,0.0,0.0,4.86,0.0,0.05,8.7,4.97,2.22,5.21,0.0,3.41,4.13,1.54,0.0,2.58,0.46,0.05,17.47,4.14,0.34,2.73,0.14,0.0,1.63,1.81,0.0,3.72,2.46
07/30/2025-15:48:05.524919,0.0,0.33,0.0,0.56,8.36,0.0,-0.0,9.51,0.0,0.0,4.98,0.0,0.04,9.24,5.02,2.25,5.33,0.0,3.59,4.51,1.58,0.0,2.62,0.44,0.27,18.01,4.24,0.35,2.77,0.21,0.15,1.75,2.09,0.0,3.81,2.58
07/30/2025-15:48:06.081823,0.0,0.33,0.0,0.56,8.36,0.0,-0.0,9.51,0.0,0.0,4.98,0.0,0.04,9.24,5.02,2.25,5.33,0.0,3.59,4.51,1.58,0.0,2.62,0.44,0.27,18.01,4.24,0.35,2.77,0.21,0.15,1.75,2.09,0.0,3.81,2.58
07/30/2025-15:48:06.590686,0.0,0.33,0.0,0.56,8.36,0.0,-0.0,9.51,0.0,0.0,4.98,0.0,0.04,9.24,5.02,2.25,5.33,0.0,3.59,4.51,1.58,0.0,2.62,0.44,0.27,18.01,4.24,0.35,2.77,0.21,0.15,1.75,2.09,0.0,3.81,2.58
07/30/2025-15:48:07.026394,0.0,0.33,0.0,0.56,8.36,0.0,-0.0,9.51,0.0,0.0,4.98,0.0,0.04,9.24,5.02,2.25,5.33,0.0,3.59,4.51,1.58,0.0,2.62,0.44,0.27,18.01,4.24,0.35,2.77,0.21,0.15,1.75,2.09,0.0,3.81,2.58
07/30/2025-15:48:07.515638,0.0,0.16,0.0,0.56,8.61,0.0,0.06,9.21,0.0,0.0,5.04,0.0,0.05,9.03,5.06,2.21,5.3,0.0,2.6,4.68,1.54,0.0,2.63,0.5,0.11,18.07,4.26,0.43,2.9,0.18,0.0,1.75,2.33,0.0,4.03,2.66
07/30/2025-15:48:07.972765,0.0,0.16,0.0,0.56,8.61,0.0,0.06,9.21,0.0,0.0,5.04,0.0,0.05,9.03,5.06,2.21,5.3,0.0,2.6,4.68,1.54,0.0,2.63,0.5,0.11,18.07,4.26,0.43,2.9,0.18,0.0,1.75,2.33,0.0,4.03,2.66
07/30/2025-15:48:08.465187,0.0,0.16,0.0,0.56,8.61,0.0,0.06,9.21,0.0,0.0,5.04,0.0,0.05,9.03,5.06,2.21,5.3,0.0,2.6,4.68,1.54,0.0,2.63,0.5,0.11,18.07,4.26,0.43,2.9,0.18,0.0,1.75,2.33,0.0,4.03,2.66
07/30/2025-15:48:08.905077,0.0,0.16,0.0,0.53,8.36,0.0,0.02,9.37,0.0,0.0,5.19,0.0,0.02,9.49,5.09,2.22,5.33,0.0,3.14,5.14,1.64,0.0,2.64,0.48,-0.0,18.28,4.24,0.45,2.86,0.16,0.0,1.69,3.29,0.0,3.99,2.67
07/30/2025-15:48:09.507941,0.0,0.16,0.0,0.53,8.36,0.0,0.02,9.37,0.0,0.0,5.19,0.0,0.02,9.49,5.09,2.22,5.33,0.0,3.14,5.14,1.64,0.0,2.64,0.48,-0.0,18.28,4.24,0.45,2.86,0.16,0.0,1.69,3.29,0.0,3.99,2.67
07/30/2025-15:48:09.980075,0.0,0.16,0.0,0.53,8.36,0.0,0.02,9.37,0.0,0.0,5.19,0.0,0.02,9.49,5.09,2.22,5.33,0.0,3.14,5.14,1.64,0.0,2.64,0.48,-0.0,18.28,4.24,0.45,2.86,0.16,0.0,1.69,3.29,0.0,3.99,2.67
07/30/2025-15:48:10.433504,0.0,0.16,0.0,0.53,8.36,0.0,0.02,9.37,0.0,0.0,5.19,0.0,0.02,9.49,5.09,2.22,5.33,0.0,3.14,5.14,1.64,0.0,2.64,0.48,-0.0,18.28,4.24,0.45,2.86,0.16,0.0,1.69,3.29,0.0,3.99,2.67
07/30/2025-15:48:10.942125,0.09,0.14,0.0,0.51,8.57,0.0,0.03,9.15,0.0,0.0,5.18,0.0,0.04,9.31,5.14,2.29,5.41,0.0,3.86,5.02,1.68,0.0,2.65,0.5,0.13,18.18,4.2,0.45,2.94,0.18,0.0,1.59,3.45,0.0,3.99,2.64
07/30/2025-15:48:11.394759,0.09,0.14,0.0,0.51,8.57,0.0,0.03,9.15,0.0,0.0,5.18,0.0,0.04,9.31,5.14,2.29,5.41,0.0,3.86,5.02,1.68,0.0,2.65,0.5,0.13,18.18,4.2,0.45,2.94,0.18,0.0,1.59,3.45,0.0,3.99,2.64
07/30/2025-15:48:11.860106,0.09,0.14,0.0,0.51,8.57,0.0,0.03,9.15,0.0,0.0,5.18,0.0,0.04,9.31,5.14,2.29,5.41,0.0,3.86,5.02,1.68,0.0,2.65,0.5,0.13,18.18,4.2,0.45,2.94,0.18,0.0,1.59,3.45,0.0,3.99,2.64
07/30/2025-15:48:12.291188,0.09,0.14,0.0,0.51,8.57,0.0,0.03,9.15,0.0,0.0,5.18,0.0,0.04,9.31,5.14,2.29,5.41,0.0,3.86,5.02,1.68,0.0,2.65,0.5,0.13,18.18,4.2,0.45,2.94,0.18,0.0,1.59,3.45,0.0,3.99,2.64
07/30/2025-15:48:12.772988,0.0,0.22,0.0,0.6,8.36,0.0,0.05,9.49,0.0,0.0,5.31,0.0,0.02,9.69,5.21,2.28,5.47,0.0,1.97,5.1,1.68,0.0,2.66,0.5,0.0,18.42,4.22,0.55,2.87,0.06,0.0,1.73,3.58,0.0,3.98,2.67
07/30/2025-15:48:13.254630,0.0,0.22,0.0,0.6,8.36,0.0,0.05,9.49,0.0,0.0,5.31,0.0,0.02,9.69,5.21,2.28,5.47,0.0,1.97,5.1,1.68,0.0,2.66,0.5,0.0,18.42,4.22,0.55,2.87,0.06,0.0,1.73,3.58,0.0,3.98,2.67
07/30/2025-15:48:13.688122,0.0,0.22,0.0,0.6,8.36,0.0,0.05,9.49,0.0,0.0,5.31,0.0,0.02,9.69,5.21,2.28,5.47,0.0,1.97,5.1,1.68,0.0,2.66,0.5,0.0,18.42,4.22,0.55,2.87,0.06,0.0,1.73,3.58,0.0,3.98,2.67
07/30/2025-15:48:14.156014,0.0,0.22,0.0,0.6,8.36,0.0,0.05,9.49,0.0,0.0,5.31,0.0,0.02,9.69,5.21,2.28,5.47,0.0,1.97,5.1,1.68,0.0,2.66,0.5,0.0,18.42,4.22,0.55,2.87,0.06,0.0,1.73,3.58,0.0,3.98,2.67
07/30/2025-15:48:14.627322,0.0,0.3,0.0,0.56,7.94,0.0,0.06,9.41,0.0,0.0,4.83,0.0,0.03,9.64,5.23,2.28,5.33,0.0,1.97,5.14,1.66,0.0,2.64,0.46,0.01,18.37,4.17,0.56,2.96,0.19,0.0,1.7,4.29,0.0,3.99,2.6
07/30/2025-15:48:15.091875,0.0,0.3,0.0,0.56,7.94,0.0,0.06,9.41,0.0,0.0,4.83,0.0,0.03,9.64,5.23,2.28,5.33,0.0,1.97,5.14,1.66,0.0,2.64,0.46,0.01,18.37,4.17,0.56,2.96,0.19,0.0,1.7,4.29,0.0,3.99,2.6
07/30/2025-15:48:15.554974,0.0,0.3,0.0,0.56,7.94,0.0,0.06,9.41,0.0,0.0,4.83,0.0,0.03,9.64,5.23,2.28,5.33,0.0,1.97,5.14,1.66,0.0,2.64,0.46,0.01,18.37,4.17,0.56,2.96,0.19,0.0,1.7,4.29,0.0,3.99,2.6
07/30/2025-15:48:16.003012,0.09,0.19,0.0,0.53,7.94,0.0,0.05,9.25,0.0,0.0,5.04,0.0,0.06,9.08,5.21,2.29,5.41,0.0,2.24,4.89,1.71,0.0,2.64,0.52,0.0,18.41,4.25,0.66,2.93,0.19,0.0,1.66,4.41,0.0,4.06,2.74
07/30/2025-15:48:16.544892,0.09,0.19,0.0,0.53,7.94,0.0,0.05,9.25,0.0,0.0,5.04,0.0,0.06,9.08,5.21,2.29,5.41,0.0,2.24,4.89,1.71,0.0,2.64,0.52,0.0,18.41,4.25,0.66,2.93,0.19,0.0,1.66,4.41,0.0,4.06,2.74
07/30/2025-15:48:17.041197,0.09,0.19,0.0,0.53,7.94,0.0,0.05,9.25,0.0,0.0,5.04,0.0,0.06,9.08,5.21,2.29,5.41,0.0,2.24,4.89,1.71,0.0,2.64,0.52,0.0,18.41,4.25,0.66,2.93,0.19,0.0,1.66,4.41,0.0,4.06,2.74
07/30/2025-15:48:17.514846,0.09,0.19,0.0,0.53,7.94,0.0,0.05,9.25,0.0,0.0,5.04,0.0,0.06,9.08,5.21,2.29,5.41,0.0,2.24,4.89,1.71,0.0,2.64,0.52,0.0,18.41,4.25,0.66,2.93,0.19,0.0,1.66,4.41,0.0,4.06,2.74
07/30/2025-15:48:17.996732,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:18.472900,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:18.970433,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:19.491757,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:19.987691,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:20.417300,0.0,0.11,0.0,0.58,8.06,0.0,-0.0,8.97,0.0,0.0,5.3,0.0,0.03,9.36,5.19,2.27,5.33,0.0,2.87,5.14,1.71,0.0,2.65,0.46,0.0,18.28,4.16,0.56,2.91,0.21,0.0,1.63,3.27,0.0,3.87,2.5
07/30/2025-15:48:20.945572,0.0,0.38,0.0,0.59,7.89,0.0,0.05,9.17,0.0,0.0,5.28,0.0,0.03,9.59,5.23,2.24,5.46,0.0,2.15,5.36,1.7,0.0,2.66,0.5,0.0,18.78,4.22,0.62,2.91,0.22,1.73,1.88,3.94,0.0,3.88,2.75
07/30/2025-15:48:21.419458,0.0,0.38,0.0,0.59,7.89,0.0,0.05,9.17,0.0,0.0,5.28,0.0,0.03,9.59,5.23,2.24,5.46,0.0,2.15,5.36,1.7,0.0,2.66,0.5,0.0,18.78,4.22,0.62,2.91,0.22,1.73,1.88,3.94,0.0,3.88,2.75
07/30/2025-15:48:21.884697,0.0,0.38,0.0,0.59,7.89,0.0,0.05,9.17,0.0,0.0,5.28,0.0,0.03,9.59,5.23,2.24,5.46,0.0,2.15,5.36,1.7,0.0,2.66,0.5,0.0,18.78,4.22,0.62,2.91,0.22,1.73,1.88,3.94,0.0,3.88,2.75
07/30/2025-15:48:22.336729,0.0,0.38,0.0,0.59,7.89,0.0,0.05,9.17,0.0,0.0,5.28,0.0,0.03,9.59,5.23,2.24,5.46,0.0,2.15,5.36,1.7,0.0,2.66,0.5,0.0,18.78,4.22,0.62,2.91,0.22,1.73,1.88,3.94,0.0,3.88,2.75
07/30/2025-15:48:22.791223,0.0,1.63,0.0,0.46,8.27,0.0,0.06,8.52,0.0,0.0,5.25,0.0,0.02,10.12,5.16,1.95,4.96,0.0,3.59,5.69,1.59,0.0,2.36,0.44,0.0,18.87,4.37,0.61,2.77,0.24,2.12,1.9,4.19,0.0,3.75,2.77
07/30/2025-15:48:23.271549,0.0,1.63,0.0,0.46,8.27,0.0,0.06,8.52,0.0,0.0,5.25,0.0,0.02,10.12,5.16,1.95,4.96,0.0,3.59,5.69,1.59,0.0,2.36,0.44,0.0,18.87,4.37,0.61,2.77,0.24,2.12,1.9,4.19,0.0,3.75,2.77
07/30/2025-15:48:24.019079,0.0,1.63,0.0,0.46,8.27,0.0,0.06,8.52,0.0,0.0,5.25,0.0,0.02,10.12,5.16,1.95,4.96,0.0,3.59,5.69,1.59,0.0,2.36,0.44,0.0,18.87,4.37,0.61,2.77,0.24,2.12,1.9,4.19,0.0,3.75,2.77
07/30/2025-15:48:24.559574,0.0,1.84,0.0,0.54,7.81,0.0,0.08,8.42,0.0,0.0,5.6,0.0,0.05,10.66,5.26,2.08,5.1,0.0,3.68,5.86,1.64,0.0,2.47,0.46,0.0,18.94,4.38,0.68,2.91,0.19,0.0,1.35,3.22,0.0,4.11,2.24
07/30/2025-15:48:25.361750,0.0,1.84,0.0,0.54,7.81,0.0,0.08,8.42,0.0,0.0,5.6,0.0,0.05,10.66,5.26,2.08,5.1,0.0,3.68,5.86,1.64,0.0,2.47,0.46,0.0,18.94,4.38,0.68,2.91,0.19,0.0,1.35,3.22,0.0,4.11,2.24
07/30/2025-15:48:25.942447,0.0,1.92,0.0,0.59,7.47,0.0,0.06,8.1,0.0,0.0,5.46,0.0,0.05,10.58,5.35,2.14,5.21,0.0,3.23,5.61,1.68,0.0,2.51,0.5,-0.0,18.84,4.43,0.67,2.91,0.16,0.0,1.83,3.85,0.0,4.12,2.66
07/30/2025-15:48:26.360664,0.0,1.92,0.0,0.59,7.47,0.0,0.06,8.1,0.0,0.0,5.46,0.0,0.05,10.58,5.35,2.14,5.21,0.0,3.23,5.61,1.68,0.0,2.51,0.5,-0.0,18.84,4.43,0.67,2.91,0.16,0.0,1.83,3.85,0.0,4.12,2.66
07/30/2025-15:48:26.827051,0.0,1.92,0.0,0.59,7.47,0.0,0.06,8.1,0.0,0.0,5.46,0.0,0.05,10.58,5.35,2.14,5.21,0.0,3.23,5.61,1.68,0.0,2.51,0.5,-0.0,18.84,4.43,0.67,2.91,0.16,0.0,1.83,3.85,0.0,4.12,2.66
07/30/2025-15:48:27.408610,0.0,1.92,0.0,0.59,7.47,0.0,0.06,8.1,0.0,0.0,5.46,0.0,0.05,10.58,5.35,2.14,5.21,0.0,3.23,5.61,1.68,0.0,2.51,0.5,-0.0,18.84,4.43,0.67,2.91,0.16,0.0,1.83,3.85,0.0,4.12,2.66
