MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:41:52.273090,0.0,0.03,0.11,0.0,0.0,0.01,0.02,1.04,1.63,0.0,0.11,0.17,-0.0,2.3,0.33,0.12,0.31,0.03,0.17,0.0,0.15,0.0,0.07,0.04,0.0,0.7,3.16,0.0,-0.0,0.09,0.0,0.0,1.25,0.08,0.04,0.23
07/30/2025-15:41:52.765909,0.0,0.03,0.11,0.0,0.0,0.01,0.02,1.04,1.63,0.0,0.11,0.17,-0.0,2.3,0.33,0.12,0.31,0.03,0.17,0.0,0.15,0.0,0.07,0.04,0.0,0.7,3.16,0.0,-0.0,0.09,0.0,0.0,1.25,0.08,0.04,0.23
07/30/2025-15:41:53.214080,0.09,0.0,0.11,-0.0,0.0,0.01,-0.0,1.1,1.65,0.0,0.08,0.14,0.0,2.2,0.39,0.14,0.32,0.04,0.25,0.0,0.18,0.0,0.08,0.1,0.0,1.25,2.52,0.0,0.11,0.09,0.0,0.0,0.0,0.14,0.11,0.25
07/30/2025-15:41:53.699251,0.09,0.0,0.11,-0.0,0.0,0.01,-0.0,1.1,1.65,0.0,0.08,0.14,0.0,2.2,0.39,0.14,0.32,0.04,0.25,0.0,0.18,0.0,0.08,0.1,0.0,1.25,2.52,0.0,0.11,0.09,0.0,0.0,0.0,0.14,0.11,0.25
07/30/2025-15:41:54.179755,0.09,0.0,0.11,-0.0,0.0,0.01,-0.0,1.1,1.65,0.0,0.08,0.14,0.0,2.2,0.39,0.14,0.32,0.04,0.25,0.0,0.18,0.0,0.08,0.1,0.0,1.25,2.52,0.0,0.11,0.09,0.0,0.0,0.0,0.14,0.11,0.25
07/30/2025-15:41:54.652269,0.09,0.0,0.11,-0.0,0.0,0.01,-0.0,1.1,1.65,0.0,0.08,0.14,0.0,2.2,0.39,0.14,0.32,0.04,0.25,0.0,0.18,0.0,0.08,0.1,0.0,1.25,2.52,0.0,0.11,0.09,0.0,0.0,0.0,0.14,0.11,0.25
07/30/2025-15:41:55.137949,0.14,0.05,0.0,0.0,0.23,0.0,0.0,0.2,1.41,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.33,0.24,0.58,0.0,0.0,0.41,0.37,0.02,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.41,0.94,0.9
07/30/2025-15:41:55.573352,0.14,0.05,0.0,0.0,0.23,0.0,0.0,0.2,1.41,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.33,0.24,0.58,0.0,0.0,0.41,0.37,0.02,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.41,0.94,0.9
07/30/2025-15:41:56.030836,0.14,0.05,0.0,0.0,0.23,0.0,0.0,0.2,1.41,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.33,0.24,0.58,0.0,0.0,0.41,0.37,0.02,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.41,0.94,0.9
07/30/2025-15:41:56.546718,0.14,0.05,0.0,0.0,0.23,0.0,0.0,0.2,1.41,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.33,0.24,0.58,0.0,0.0,0.41,0.37,0.02,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.41,0.94,0.9
07/30/2025-15:41:56.993339,0.05,0.05,0.0,0.0,0.18,0.02,0.0,1.33,1.49,0.0,0.07,0.24,0.0,9.06,0.55,0.14,0.35,0.29,1.07,0.0,0.0,0.0,0.59,0.08,0.0,6.43,0.0,0.0,0.0,0.05,0.0,0.59,0.0,1.46,0.91,1.15
07/30/2025-15:41:57.439825,0.05,0.05,0.0,0.0,0.18,0.02,0.0,1.33,1.49,0.0,0.07,0.24,0.0,9.06,0.55,0.14,0.35,0.29,1.07,0.0,0.0,0.0,0.59,0.08,0.0,6.43,0.0,0.0,0.0,0.05,0.0,0.59,0.0,1.46,0.91,1.15
07/30/2025-15:41:57.925336,0.05,0.05,0.0,0.0,0.18,0.02,0.0,1.33,1.49,0.0,0.07,0.24,0.0,9.06,0.55,0.14,0.35,0.29,1.07,0.0,0.0,0.0,0.59,0.08,0.0,6.43,0.0,0.0,0.0,0.05,0.0,0.59,0.0,1.46,0.91,1.15
07/30/2025-15:41:58.388826,0.05,0.0,0.0,0.0,0.09,0.01,0.02,1.15,1.65,0.0,0.07,0.27,0.0,11.16,0.5,0.14,0.36,0.34,0.91,0.0,0.0,0.0,0.7,0.08,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.46,1.07,1.26
07/30/2025-15:41:58.858075,0.05,0.0,0.0,0.0,0.09,0.01,0.02,1.15,1.65,0.0,0.07,0.27,0.0,11.16,0.5,0.14,0.36,0.34,0.91,0.0,0.0,0.0,0.7,0.08,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.46,1.07,1.26
07/30/2025-15:41:59.298268,0.05,0.0,0.0,0.0,0.09,0.01,0.02,1.15,1.65,0.0,0.07,0.27,0.0,11.16,0.5,0.14,0.36,0.34,0.91,0.0,0.0,0.0,0.7,0.08,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.46,1.07,1.26
07/30/2025-15:41:59.796960,0.05,0.0,0.0,0.0,0.09,0.01,0.02,1.15,1.65,0.0,0.07,0.27,0.0,11.16,0.5,0.14,0.36,0.34,0.91,0.0,0.0,0.0,0.7,0.08,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.46,1.07,1.26
07/30/2025-15:42:00.263105,0.18,0.0,0.0,0.0,0.18,0.0,0.08,1.46,1.81,0.0,0.08,0.35,0.0,11.28,0.69,0.14,0.39,0.31,0.91,0.0,0.0,0.0,0.77,0.06,0.0,8.64,2.32,0.0,0.0,0.11,0.0,0.87,0.0,1.43,1.25,1.38
07/30/2025-15:42:00.711341,0.18,0.0,0.0,0.0,0.18,0.0,0.08,1.46,1.81,0.0,0.08,0.35,0.0,11.28,0.69,0.14,0.39,0.31,0.91,0.0,0.0,0.0,0.77,0.06,0.0,8.64,2.32,0.0,0.0,0.11,0.0,0.87,0.0,1.43,1.25,1.38
07/30/2025-15:42:01.194579,0.18,0.0,0.0,0.0,0.18,0.0,0.08,1.46,1.81,0.0,0.08,0.35,0.0,11.28,0.69,0.14,0.39,0.31,0.91,0.0,0.0,0.0,0.77,0.06,0.0,8.64,2.32,0.0,0.0,0.11,0.0,0.87,0.0,1.43,1.25,1.38
07/30/2025-15:42:01.672269,0.18,0.0,0.0,0.0,0.18,0.0,0.08,1.46,1.81,0.0,0.08,0.35,0.0,11.28,0.69,0.14,0.39,0.31,0.91,0.0,0.0,0.0,0.77,0.06,0.0,8.64,2.32,0.0,0.0,0.11,0.0,0.87,0.0,1.43,1.25,1.38
07/30/2025-15:42:02.151993,0.09,0.0,0.0,0.02,0.0,0.02,0.03,1.69,1.57,0.0,0.15,0.17,0.0,11.88,0.82,0.15,0.37,0.28,1.73,0.0,0.0,0.0,0.82,0.17,0.0,9.72,4.68,0.0,0.0,0.09,0.0,0.98,0.0,1.43,1.18,1.46
07/30/2025-15:42:02.625669,0.09,0.0,0.0,0.02,0.0,0.02,0.03,1.69,1.57,0.0,0.15,0.17,0.0,11.88,0.82,0.15,0.37,0.28,1.73,0.0,0.0,0.0,0.82,0.17,0.0,9.72,4.68,0.0,0.0,0.09,0.0,0.98,0.0,1.43,1.18,1.46
07/30/2025-15:42:03.072890,0.09,0.0,0.0,0.02,0.0,0.02,0.03,1.69,1.57,0.0,0.15,0.17,0.0,11.88,0.82,0.15,0.37,0.28,1.73,0.0,0.0,0.0,0.82,0.17,0.0,9.72,4.68,0.0,0.0,0.09,0.0,0.98,0.0,1.43,1.18,1.46
07/30/2025-15:42:03.535283,0.09,0.0,0.0,0.02,0.0,0.02,0.03,1.69,1.57,0.0,0.15,0.17,0.0,11.88,0.82,0.15,0.37,0.28,1.73,0.0,0.0,0.0,0.82,0.17,0.0,9.72,4.68,0.0,0.0,0.09,0.0,0.98,0.0,1.43,1.18,1.46
07/30/2025-15:42:03.953913,0.23,0.0,0.0,0.0,0.0,0.01,-0.0,2.06,1.78,0.0,0.14,0.18,0.0,12.49,0.83,0.17,0.39,0.32,1.4,0.0,0.0,0.0,0.84,0.17,0.0,11.72,6.91,0.26,0.15,0.03,0.09,1.02,0.0,1.41,1.5,1.66
07/30/2025-15:42:04.456300,0.23,0.0,0.0,0.0,0.0,0.01,-0.0,2.06,1.78,0.0,0.14,0.18,0.0,12.49,0.83,0.17,0.39,0.32,1.4,0.0,0.0,0.0,0.84,0.17,0.0,11.72,6.91,0.26,0.15,0.03,0.09,1.02,0.0,1.41,1.5,1.66
07/30/2025-15:42:04.871140,0.23,0.0,0.0,0.0,0.0,0.01,-0.0,2.06,1.78,0.0,0.14,0.18,0.0,12.49,0.83,0.17,0.39,0.32,1.4,0.0,0.0,0.0,0.84,0.17,0.0,11.72,6.91,0.26,0.15,0.03,0.09,1.02,0.0,1.41,1.5,1.66
07/30/2025-15:42:05.362763,0.23,0.0,0.0,0.0,0.0,0.01,-0.0,2.06,1.78,0.0,0.14,0.18,0.0,12.49,0.83,0.17,0.39,0.32,1.4,0.0,0.0,0.0,0.84,0.17,0.0,11.72,6.91,0.26,0.15,0.03,0.09,1.02,0.0,1.41,1.5,1.66
07/30/2025-15:42:05.793121,0.05,0.0,0.0,0.0,0.0,0.04,0.09,0.8,1.76,0.0,0.16,0.27,0.0,12.76,0.83,0.17,0.44,0.28,1.57,0.0,0.0,0.0,0.93,0.12,0.0,12.03,9.95,0.85,0.17,0.09,0.38,1.11,0.0,1.32,1.56,1.72
07/30/2025-15:42:06.284220,0.05,0.0,0.0,0.0,0.0,0.04,0.09,0.8,1.76,0.0,0.16,0.27,0.0,12.76,0.83,0.17,0.44,0.28,1.57,0.0,0.0,0.0,0.93,0.12,0.0,12.03,9.95,0.85,0.17,0.09,0.38,1.11,0.0,1.32,1.56,1.72
07/30/2025-15:42:06.726818,0.05,0.0,0.0,0.0,0.0,0.04,0.09,0.8,1.76,0.0,0.16,0.27,0.0,12.76,0.83,0.17,0.44,0.28,1.57,0.0,0.0,0.0,0.93,0.12,0.0,12.03,9.95,0.85,0.17,0.09,0.38,1.11,0.0,1.32,1.56,1.72
07/30/2025-15:42:07.232857,0.05,0.0,0.0,0.02,0.0,0.03,0.03,1.31,1.78,0.0,0.12,0.38,0.0,14.18,1.17,0.17,0.46,0.33,2.56,0.0,0.0,0.0,0.95,0.23,0.0,12.98,12.15,1.03,0.2,0.09,0.43,1.23,0.0,1.46,1.62,1.72
07/30/2025-15:42:07.803235,0.05,0.0,0.0,0.02,0.0,0.03,0.03,1.31,1.78,0.0,0.12,0.38,0.0,14.18,1.17,0.17,0.46,0.33,2.56,0.0,0.0,0.0,0.95,0.23,0.0,12.98,12.15,1.03,0.2,0.09,0.43,1.23,0.0,1.46,1.62,1.72
07/30/2025-15:42:08.292100,0.05,0.0,0.0,0.02,0.0,0.03,0.03,1.31,1.78,0.0,0.12,0.38,0.0,14.18,1.17,0.17,0.46,0.33,2.56,0.0,0.0,0.0,0.95,0.23,0.0,12.98,12.15,1.03,0.2,0.09,0.43,1.23,0.0,1.46,1.62,1.72
07/30/2025-15:42:08.760434,0.05,0.0,0.0,0.02,0.0,0.03,0.03,1.31,1.78,0.0,0.12,0.38,0.0,14.18,1.17,0.17,0.46,0.33,2.56,0.0,0.0,0.0,0.95,0.23,0.0,12.98,12.15,1.03,0.2,0.09,0.43,1.23,0.0,1.46,1.62,1.72
07/30/2025-15:42:09.275831,0.0,0.0,0.0,0.08,0.0,0.03,0.08,1.77,1.6,0.0,0.15,0.36,0.0,14.96,1.24,0.18,0.46,0.28,2.06,0.0,0.0,0.0,0.96,0.19,0.0,12.7,13.59,1.38,0.02,0.14,0.49,1.26,0.0,1.41,1.58,1.77
07/30/2025-15:42:09.685426,0.0,0.0,0.0,0.08,0.0,0.03,0.08,1.77,1.6,0.0,0.15,0.36,0.0,14.96,1.24,0.18,0.46,0.28,2.06,0.0,0.0,0.0,0.96,0.19,0.0,12.7,13.59,1.38,0.02,0.14,0.49,1.26,0.0,1.41,1.58,1.77
07/30/2025-15:42:10.626034,0.0,0.0,0.0,0.08,0.0,0.03,0.08,1.77,1.6,0.0,0.15,0.36,0.0,14.96,1.24,0.18,0.46,0.28,2.06,0.0,0.0,0.0,0.96,0.19,0.0,12.7,13.59,1.38,0.02,0.14,0.49,1.26,0.0,1.41,1.58,1.77
07/30/2025-15:42:11.073567,0.14,0.0,0.0,0.05,0.0,0.03,0.09,1.48,1.71,0.0,0.19,0.35,0.0,15.09,1.24,0.18,0.48,0.23,2.97,0.0,0.0,0.0,1.03,0.23,0.0,13.55,13.19,0.21,0.37,0.16,0.41,1.29,0.0,1.27,1.56,1.82
07/30/2025-15:42:11.590978,0.14,0.0,0.0,0.05,0.0,0.03,0.09,1.48,1.71,0.0,0.19,0.35,0.0,15.09,1.24,0.18,0.48,0.23,2.97,0.0,0.0,0.0,1.03,0.23,0.0,13.55,13.19,0.21,0.37,0.16,0.41,1.29,0.0,1.27,1.56,1.82
07/30/2025-15:42:12.036536,0.14,0.0,0.0,0.05,0.0,0.03,0.09,1.48,1.71,0.0,0.19,0.35,0.0,15.09,1.24,0.18,0.48,0.23,2.97,0.0,0.0,0.0,1.03,0.23,0.0,13.55,13.19,0.21,0.37,0.16,0.41,1.29,0.0,1.27,1.56,1.82
07/30/2025-15:42:12.538159,0.14,0.0,0.0,0.05,0.0,0.03,0.09,1.48,1.71,0.0,0.19,0.35,0.0,15.09,1.24,0.18,0.48,0.23,2.97,0.0,0.0,0.0,1.03,0.23,0.0,13.55,13.19,0.21,0.37,0.16,0.41,1.29,0.0,1.27,1.56,1.82
07/30/2025-15:42:12.979315,0.14,0.0,0.0,0.04,0.0,0.03,0.06,1.61,2.08,0.0,0.28,0.39,0.0,15.49,1.22,0.21,0.49,0.24,2.64,0.0,0.12,0.0,1.04,0.25,0.0,13.91,11.83,1.1,0.48,0.14,0.73,1.36,0.0,1.27,1.71,1.84
07/30/2025-15:42:13.441169,0.14,0.0,0.0,0.04,0.0,0.03,0.06,1.61,2.08,0.0,0.28,0.39,0.0,15.49,1.22,0.21,0.49,0.24,2.64,0.0,0.12,0.0,1.04,0.25,0.0,13.91,11.83,1.1,0.48,0.14,0.73,1.36,0.0,1.27,1.71,1.84
07/30/2025-15:42:13.882575,0.14,0.0,0.0,0.04,0.0,0.03,0.06,1.61,2.08,0.0,0.28,0.39,0.0,15.49,1.22,0.21,0.49,0.24,2.64,0.0,0.12,0.0,1.04,0.25,0.0,13.91,11.83,1.1,0.48,0.14,0.73,1.36,0.0,1.27,1.71,1.84
07/30/2025-15:42:14.464554,0.18,0.0,0.0,0.06,0.0,0.04,0.09,1.76,2.02,0.0,0.26,0.39,0.0,15.62,1.29,0.22,0.5,0.21,2.97,0.0,0.13,0.0,1.08,0.25,0.0,14.31,12.31,1.19,0.65,0.16,0.91,1.32,0.0,1.38,1.74,1.89
07/30/2025-15:42:14.917804,0.18,0.0,0.0,0.06,0.0,0.04,0.09,1.76,2.02,0.0,0.26,0.39,0.0,15.62,1.29,0.22,0.5,0.21,2.97,0.0,0.13,0.0,1.08,0.25,0.0,14.31,12.31,1.19,0.65,0.16,0.91,1.32,0.0,1.38,1.74,1.89
07/30/2025-15:42:15.383670,0.18,0.0,0.0,0.06,0.0,0.04,0.09,1.76,2.02,0.0,0.26,0.39,0.0,15.62,1.29,0.22,0.5,0.21,2.97,0.0,0.13,0.0,1.08,0.25,0.0,14.31,12.31,1.19,0.65,0.16,0.91,1.32,0.0,1.38,1.74,1.89
07/30/2025-15:42:15.789601,0.18,0.0,0.0,0.06,0.0,0.04,0.09,1.76,2.02,0.0,0.26,0.39,0.0,15.62,1.29,0.22,0.5,0.21,2.97,0.0,0.13,0.0,1.08,0.25,0.0,14.31,12.31,1.19,0.65,0.16,0.91,1.32,0.0,1.38,1.74,1.89
07/30/2025-15:42:16.323315,0.14,0.0,0.0,0.06,0.0,0.03,0.08,2.0,1.28,0.0,0.3,0.42,0.0,15.76,1.28,0.2,0.48,0.24,2.56,0.0,0.27,0.0,1.1,0.25,0.0,14.59,12.39,1.58,0.63,0.13,1.23,1.41,0.0,1.46,1.75,1.92
07/30/2025-15:42:16.780487,0.14,0.0,0.0,0.06,0.0,0.03,0.08,2.0,1.28,0.0,0.3,0.42,0.0,15.76,1.28,0.2,0.48,0.24,2.56,0.0,0.27,0.0,1.1,0.25,0.0,14.59,12.39,1.58,0.63,0.13,1.23,1.41,0.0,1.46,1.75,1.92
07/30/2025-15:42:17.240559,0.14,0.0,0.0,0.06,0.0,0.03,0.08,2.0,1.28,0.0,0.3,0.42,0.0,15.76,1.28,0.2,0.48,0.24,2.56,0.0,0.27,0.0,1.1,0.25,0.0,14.59,12.39,1.58,0.63,0.13,1.23,1.41,0.0,1.46,1.75,1.92
07/30/2025-15:42:17.714278,0.14,0.0,0.0,0.06,0.0,0.03,0.08,2.0,1.28,0.0,0.3,0.42,0.0,15.76,1.28,0.2,0.48,0.24,2.56,0.0,0.27,0.0,1.1,0.25,0.0,14.59,12.39,1.58,0.63,0.13,1.23,1.41,0.0,1.46,1.75,1.92
07/30/2025-15:42:18.176497,0.05,0.0,0.0,0.01,0.0,0.03,0.02,1.98,2.0,0.0,0.38,0.41,0.0,16.02,1.36,0.22,0.53,0.23,2.23,0.0,0.25,0.0,1.12,0.25,0.0,14.41,13.75,1.23,0.63,0.16,1.36,1.45,0.0,1.21,1.85,1.94
07/30/2025-15:42:18.665376,0.05,0.0,0.0,0.01,0.0,0.03,0.02,1.98,2.0,0.0,0.38,0.41,0.0,16.02,1.36,0.22,0.53,0.23,2.23,0.0,0.25,0.0,1.12,0.25,0.0,14.41,13.75,1.23,0.63,0.16,1.36,1.45,0.0,1.21,1.85,1.94
07/30/2025-15:42:19.138086,0.05,0.0,0.0,0.01,0.0,0.03,0.02,1.98,2.0,0.0,0.38,0.41,0.0,16.02,1.36,0.22,0.53,0.23,2.23,0.0,0.25,0.0,1.12,0.25,0.0,14.41,13.75,1.23,0.63,0.16,1.36,1.45,0.0,1.21,1.85,1.94
07/30/2025-15:42:19.576479,0.05,0.0,0.0,0.01,0.0,0.03,0.02,1.98,2.0,0.0,0.38,0.41,0.0,16.02,1.36,0.22,0.53,0.23,2.23,0.0,0.25,0.0,1.12,0.25,0.0,14.41,13.75,1.23,0.63,0.16,1.36,1.45,0.0,1.21,1.85,1.94
07/30/2025-15:42:20.023280,0.09,0.0,0.0,0.05,0.0,0.04,0.08,1.98,2.26,0.0,0.31,0.42,0.0,15.3,0.92,0.21,0.53,0.21,2.31,0.0,0.3,0.0,1.09,0.19,0.0,14.39,15.82,0.79,0.52,0.2,0.88,1.24,0.0,1.32,1.74,1.96
07/30/2025-15:42:20.481512,0.09,0.0,0.0,0.05,0.0,0.04,0.08,1.98,2.26,0.0,0.31,0.42,0.0,15.3,0.92,0.21,0.53,0.21,2.31,0.0,0.3,0.0,1.09,0.19,0.0,14.39,15.82,0.79,0.52,0.2,0.88,1.24,0.0,1.32,1.74,1.96
07/30/2025-15:42:20.930618,0.09,0.0,0.0,0.05,0.0,0.04,0.08,1.98,2.26,0.0,0.31,0.42,0.0,15.3,0.92,0.21,0.53,0.21,2.31,0.0,0.3,0.0,1.09,0.19,0.0,14.39,15.82,0.79,0.52,0.2,0.88,1.24,0.0,1.32,1.74,1.96
07/30/2025-15:42:21.373396,0.09,0.0,0.0,0.05,0.0,0.04,0.08,1.98,2.26,0.0,0.31,0.42,0.0,15.3,0.92,0.21,0.53,0.21,2.31,0.0,0.3,0.0,1.09,0.19,0.0,14.39,15.82,0.79,0.52,0.2,0.88,1.24,0.0,1.32,1.74,1.96
07/30/2025-15:42:21.844106,0.05,0.0,0.0,0.01,0.0,0.05,0.08,2.0,2.37,0.0,0.47,0.38,0.0,16.1,1.12,0.22,0.56,0.23,2.39,0.0,0.37,0.0,1.13,0.12,0.0,13.44,16.98,1.16,0.56,0.2,1.23,1.41,0.0,1.35,1.79,2.01
07/30/2025-15:42:22.368015,0.05,0.0,0.0,0.01,0.0,0.05,0.08,2.0,2.37,0.0,0.47,0.38,0.0,16.1,1.12,0.22,0.56,0.23,2.39,0.0,0.37,0.0,1.13,0.12,0.0,13.44,16.98,1.16,0.56,0.2,1.23,1.41,0.0,1.35,1.79,2.01
07/30/2025-15:42:22.796877,0.05,0.0,0.0,0.01,0.0,0.05,0.08,2.0,2.37,0.0,0.47,0.38,0.0,16.1,1.12,0.22,0.56,0.23,2.39,0.0,0.37,0.0,1.13,0.12,0.0,13.44,16.98,1.16,0.56,0.2,1.23,1.41,0.0,1.35,1.79,2.01
07/30/2025-15:42:23.265521,0.0,0.0,0.0,0.08,0.0,0.06,0.11,2.59,2.88,0.0,0.39,0.39,0.0,16.23,1.35,0.22,0.59,0.23,5.2,0.0,0.39,0.0,1.18,0.15,0.0,13.39,18.02,2.25,0.69,0.2,1.06,1.38,0.0,1.35,1.84,2.02
07/30/2025-15:42:23.746544,0.0,0.0,0.0,0.08,0.0,0.06,0.11,2.59,2.88,0.0,0.39,0.39,0.0,16.23,1.35,0.22,0.59,0.23,5.2,0.0,0.39,0.0,1.18,0.15,0.0,13.39,18.02,2.25,0.69,0.2,1.06,1.38,0.0,1.35,1.84,2.02
07/30/2025-15:42:24.200103,0.0,0.0,0.0,0.08,0.0,0.06,0.11,2.59,2.88,0.0,0.39,0.39,0.0,16.23,1.35,0.22,0.59,0.23,5.2,0.0,0.39,0.0,1.18,0.15,0.0,13.39,18.02,2.25,0.69,0.2,1.06,1.38,0.0,1.35,1.84,2.02
07/30/2025-15:42:24.624677,0.0,0.0,0.0,0.08,0.0,0.06,0.11,2.59,2.88,0.0,0.39,0.39,0.0,16.23,1.35,0.22,0.59,0.23,5.2,0.0,0.39,0.0,1.18,0.15,0.0,13.39,18.02,2.25,0.69,0.2,1.06,1.38,0.0,1.35,1.84,2.02
07/30/2025-15:42:25.096497,0.0,0.0,0.0,0.04,0.0,0.05,0.06,2.41,2.77,0.0,0.38,0.38,0.0,16.38,1.23,0.23,0.56,0.19,3.96,0.0,0.45,0.0,1.2,0.17,0.0,14.75,18.14,2.2,0.8,0.22,1.31,1.36,0.0,1.46,1.81,2.05
