MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:51:19.918576,0.14,0.0,0.0,0.09,12.37,0.02,0.0,8.58,13.93,0.0,2.3,0.68,0.01,15.08,6.53,3.43,5.3,0.0,0.0,0.0,0.22,0.0,3.03,0.0,0.0,14.12,1.12,1.2,2.07,0.0,0.0,2.94,0.0,1.74,3.62,0.67
07/30/2025-15:51:20.344939,0.14,0.0,0.0,0.09,12.37,0.02,0.0,8.58,13.93,0.0,2.3,0.68,0.01,15.08,6.53,3.43,5.3,0.0,0.0,0.0,0.22,0.0,3.03,0.0,0.0,14.12,1.12,1.2,2.07,0.0,0.0,2.94,0.0,1.74,3.62,0.67
07/30/2025-15:51:20.809716,0.0,0.0,0.0,0.1,14.85,0.01,0.0,9.03,17.26,0.0,2.32,0.7,0.04,14.7,6.6,3.53,5.47,0.0,0.0,0.0,0.26,0.0,3.1,0.0,0.0,14.55,1.06,1.3,2.08,0.0,0.0,2.84,0.0,1.66,3.54,0.88
07/30/2025-15:51:21.236544,0.0,0.0,0.0,0.1,14.85,0.01,0.0,9.03,17.26,0.0,2.32,0.7,0.04,14.7,6.6,3.53,5.47,0.0,0.0,0.0,0.26,0.0,3.1,0.0,0.0,14.55,1.06,1.3,2.08,0.0,0.0,2.84,0.0,1.66,3.54,0.88
07/30/2025-15:51:21.716248,0.0,0.0,0.0,0.1,14.85,0.01,0.0,9.03,17.26,0.0,2.32,0.7,0.04,14.7,6.6,3.53,5.47,0.0,0.0,0.0,0.26,0.0,3.1,0.0,0.0,14.55,1.06,1.3,2.08,0.0,0.0,2.84,0.0,1.66,3.54,0.88
07/30/2025-15:51:22.209672,0.0,0.0,0.0,0.1,14.85,0.01,0.0,9.03,17.26,0.0,2.32,0.7,0.04,14.7,6.6,3.53,5.47,0.0,0.0,0.0,0.26,0.0,3.1,0.0,0.0,14.55,1.06,1.3,2.08,0.0,0.0,2.84,0.0,1.66,3.54,0.88
07/30/2025-15:51:22.665956,0.05,0.0,0.0,0.11,12.62,0.02,0.0,11.19,14.52,0.0,2.46,0.75,0.01,15.5,7.13,3.58,5.58,0.0,0.0,0.0,0.39,0.0,3.11,0.0,0.0,14.84,1.34,1.35,2.18,0.0,0.0,3.03,0.0,1.45,3.69,0.96
07/30/2025-15:51:23.214194,0.05,0.0,0.0,0.11,12.62,0.02,0.0,11.19,14.52,0.0,2.46,0.75,0.01,15.5,7.13,3.58,5.58,0.0,0.0,0.0,0.39,0.0,3.11,0.0,0.0,14.84,1.34,1.35,2.18,0.0,0.0,3.03,0.0,1.45,3.69,0.96
07/30/2025-15:51:23.682953,0.05,0.0,0.0,0.11,12.62,0.02,0.0,11.19,14.52,0.0,2.46,0.75,0.01,15.5,7.13,3.58,5.58,0.0,0.0,0.0,0.39,0.0,3.11,0.0,0.0,14.84,1.34,1.35,2.18,0.0,0.0,3.03,0.0,1.45,3.69,0.96
07/30/2025-15:51:24.142589,0.05,0.0,0.0,0.11,12.62,0.02,0.0,11.19,14.52,0.0,2.46,0.75,0.01,15.5,7.13,3.58,5.58,0.0,0.0,0.0,0.39,0.0,3.11,0.0,0.0,14.84,1.34,1.35,2.18,0.0,0.0,3.03,0.0,1.45,3.69,0.96
07/30/2025-15:51:24.679613,0.14,0.0,0.0,0.1,13.0,0.01,0.0,9.52,16.56,0.0,2.9,0.74,0.02,15.63,6.84,3.72,5.82,0.0,0.0,0.0,0.45,0.0,3.22,0.0,0.0,15.21,1.24,1.48,2.24,0.0,0.0,3.22,0.43,1.48,3.63,1.02
07/30/2025-15:51:25.160701,0.14,0.0,0.0,0.1,13.0,0.01,0.0,9.52,16.56,0.0,2.9,0.74,0.02,15.63,6.84,3.72,5.82,0.0,0.0,0.0,0.45,0.0,3.22,0.0,0.0,15.21,1.24,1.48,2.24,0.0,0.0,3.22,0.43,1.48,3.63,1.02
07/30/2025-15:51:25.642954,0.14,0.0,0.0,0.1,13.0,0.01,0.0,9.52,16.56,0.0,2.9,0.74,0.02,15.63,6.84,3.72,5.82,0.0,0.0,0.0,0.45,0.0,3.22,0.0,0.0,15.21,1.24,1.48,2.24,0.0,0.0,3.22,0.43,1.48,3.63,1.02
07/30/2025-15:51:26.143983,0.05,0.0,0.0,0.11,12.76,0.0,0.0,9.13,16.83,0.0,2.38,0.75,0.02,15.52,7.23,3.73,5.71,0.0,0.0,0.0,0.42,0.0,3.25,0.0,0.0,15.05,1.29,1.38,2.3,0.0,0.0,3.36,1.22,1.34,3.58,1.07
07/30/2025-15:51:26.583948,0.05,0.0,0.0,0.11,12.76,0.0,0.0,9.13,16.83,0.0,2.38,0.75,0.02,15.52,7.23,3.73,5.71,0.0,0.0,0.0,0.42,0.0,3.25,0.0,0.0,15.05,1.29,1.38,2.3,0.0,0.0,3.36,1.22,1.34,3.58,1.07
07/30/2025-15:51:27.101806,0.05,0.0,0.0,0.11,12.76,0.0,0.0,9.13,16.83,0.0,2.38,0.75,0.02,15.52,7.23,3.73,5.71,0.0,0.0,0.0,0.42,0.0,3.25,0.0,0.0,15.05,1.29,1.38,2.3,0.0,0.0,3.36,1.22,1.34,3.58,1.07
07/30/2025-15:51:27.592123,0.05,0.0,0.0,0.11,12.76,0.0,0.0,9.13,16.83,0.0,2.38,0.75,0.02,15.52,7.23,3.73,5.71,0.0,0.0,0.0,0.42,0.0,3.25,0.0,0.0,15.05,1.29,1.38,2.3,0.0,0.0,3.36,1.22,1.34,3.58,1.07
07/30/2025-15:51:28.015930,0.14,0.0,0.0,0.14,12.86,0.02,0.0,9.19,16.83,0.0,2.66,0.81,0.02,15.73,6.81,3.81,5.96,0.0,0.0,0.0,0.72,0.0,3.18,0.0,0.0,15.36,1.42,1.45,2.32,0.0,0.0,3.3,1.2,1.34,3.96,1.14
07/30/2025-15:51:28.446830,0.14,0.0,0.0,0.14,12.86,0.02,0.0,9.19,16.83,0.0,2.66,0.81,0.02,15.73,6.81,3.81,5.96,0.0,0.0,0.0,0.72,0.0,3.18,0.0,0.0,15.36,1.42,1.45,2.32,0.0,0.0,3.3,1.2,1.34,3.96,1.14
07/30/2025-15:51:28.977369,0.14,0.0,0.0,0.14,12.86,0.02,0.0,9.19,16.83,0.0,2.66,0.81,0.02,15.73,6.81,3.81,5.96,0.0,0.0,0.0,0.72,0.0,3.18,0.0,0.0,15.36,1.42,1.45,2.32,0.0,0.0,3.3,1.2,1.34,3.96,1.14
07/30/2025-15:51:29.443896,0.14,0.0,0.0,0.14,12.86,0.02,0.0,9.19,16.83,0.0,2.66,0.81,0.02,15.73,6.81,3.81,5.96,0.0,0.0,0.0,0.72,0.0,3.18,0.0,0.0,15.36,1.42,1.45,2.32,0.0,0.0,3.3,1.2,1.34,3.96,1.14
07/30/2025-15:51:29.890791,0.0,0.0,0.0,0.15,13.93,0.02,0.0,9.58,18.07,0.0,2.33,0.71,0.0,16.54,7.43,3.83,5.97,0.0,0.0,0.0,0.7,0.0,3.23,0.0,0.0,15.5,1.5,1.52,2.29,0.0,0.0,3.34,1.5,1.39,3.97,1.1
07/30/2025-15:51:30.330102,0.0,0.0,0.0,0.15,13.93,0.02,0.0,9.58,18.07,0.0,2.33,0.71,0.0,16.54,7.43,3.83,5.97,0.0,0.0,0.0,0.7,0.0,3.23,0.0,0.0,15.5,1.5,1.52,2.29,0.0,0.0,3.34,1.5,1.39,3.97,1.1
07/30/2025-15:51:30.847008,0.0,0.0,0.0,0.15,13.93,0.02,0.0,9.58,18.07,0.0,2.33,0.71,0.0,16.54,7.43,3.83,5.97,0.0,0.0,0.0,0.7,0.0,3.23,0.0,0.0,15.5,1.5,1.52,2.29,0.0,0.0,3.34,1.5,1.39,3.97,1.1
07/30/2025-15:51:31.331574,0.14,0.0,0.0,0.14,11.16,0.0,0.0,9.99,18.95,0.0,2.46,0.81,0.01,16.78,6.41,3.88,5.99,0.0,0.0,0.0,0.72,0.0,3.27,0.0,0.0,15.45,1.69,1.47,2.25,0.0,0.0,3.45,1.79,1.42,4.05,1.15
07/30/2025-15:51:31.760049,0.14,0.0,0.0,0.14,11.16,0.0,0.0,9.99,18.95,0.0,2.46,0.81,0.01,16.78,6.41,3.88,5.99,0.0,0.0,0.0,0.72,0.0,3.27,0.0,0.0,15.45,1.69,1.47,2.25,0.0,0.0,3.45,1.79,1.42,4.05,1.15
07/30/2025-15:51:32.245868,0.14,0.0,0.0,0.14,11.16,0.0,0.0,9.99,18.95,0.0,2.46,0.81,0.01,16.78,6.41,3.88,5.99,0.0,0.0,0.0,0.72,0.0,3.27,0.0,0.0,15.45,1.69,1.47,2.25,0.0,0.0,3.45,1.79,1.42,4.05,1.15
07/30/2025-15:51:32.711866,0.14,0.0,0.0,0.14,11.16,0.0,0.0,9.99,18.95,0.0,2.46,0.81,0.01,16.78,6.41,3.88,5.99,0.0,0.0,0.0,0.72,0.0,3.27,0.0,0.0,15.45,1.69,1.47,2.25,0.0,0.0,3.45,1.79,1.42,4.05,1.15
07/30/2025-15:51:33.176145,0.05,0.0,0.0,0.14,11.99,-0.0,0.0,10.26,18.93,0.0,2.63,0.81,0.02,16.43,6.01,3.88,6.09,0.0,0.0,0.0,0.65,0.0,3.23,0.0,0.0,15.83,1.83,1.37,2.38,-0.0,0.0,3.35,2.08,1.45,4.15,1.28
07/30/2025-15:51:33.609555,0.05,0.0,0.0,0.14,11.99,-0.0,0.0,10.26,18.93,0.0,2.63,0.81,0.02,16.43,6.01,3.88,6.09,0.0,0.0,0.0,0.65,0.0,3.23,0.0,0.0,15.83,1.83,1.37,2.38,-0.0,0.0,3.35,2.08,1.45,4.15,1.28
07/30/2025-15:51:34.086097,0.05,0.0,0.0,0.14,11.99,-0.0,0.0,10.26,18.93,0.0,2.63,0.81,0.02,16.43,6.01,3.88,6.09,0.0,0.0,0.0,0.65,0.0,3.23,0.0,0.0,15.83,1.83,1.37,2.38,-0.0,0.0,3.35,2.08,1.45,4.15,1.28
07/30/2025-15:51:34.530947,0.05,0.0,0.0,0.14,11.99,-0.0,0.0,10.26,18.93,0.0,2.63,0.81,0.02,16.43,6.01,3.88,6.09,0.0,0.0,0.0,0.65,0.0,3.23,0.0,0.0,15.83,1.83,1.37,2.38,-0.0,0.0,3.35,2.08,1.45,4.15,1.28
07/30/2025-15:51:35.009620,0.0,0.0,0.0,0.13,14.7,0.02,0.0,10.34,17.02,0.0,2.48,0.74,0.0,16.93,7.43,3.89,6.0,0.0,1.51,0.0,0.67,0.0,3.16,0.0,0.0,15.9,2.09,1.5,2.44,-0.0,0.0,3.51,1.27,1.42,4.14,1.29
07/30/2025-15:51:35.507253,0.0,0.0,0.0,0.13,14.7,0.02,0.0,10.34,17.02,0.0,2.48,0.74,0.0,16.93,7.43,3.89,6.0,0.0,1.51,0.0,0.67,0.0,3.16,0.0,0.0,15.9,2.09,1.5,2.44,-0.0,0.0,3.51,1.27,1.42,4.14,1.29
07/30/2025-15:51:35.959638,0.0,0.0,0.0,0.13,14.7,0.02,0.0,10.34,17.02,0.0,2.48,0.74,0.0,16.93,7.43,3.89,6.0,0.0,1.51,0.0,0.67,0.0,3.16,0.0,0.0,15.9,2.09,1.5,2.44,-0.0,0.0,3.51,1.27,1.42,4.14,1.29
07/30/2025-15:51:36.464757,0.0,0.0,0.0,0.13,14.7,0.02,0.0,10.34,17.02,0.0,2.48,0.74,0.0,16.93,7.43,3.89,6.0,0.0,1.51,0.0,0.67,0.0,3.16,0.0,0.0,15.9,2.09,1.5,2.44,-0.0,0.0,3.51,1.27,1.42,4.14,1.29
07/30/2025-15:51:36.964646,0.09,0.0,0.0,0.14,15.04,0.02,0.0,9.83,17.6,0.0,2.77,0.84,0.0,17.47,7.65,3.84,6.05,0.0,30.49,0.0,0.66,0.0,3.3,0.0,0.0,15.67,2.16,1.44,2.52,0.03,0.0,3.53,1.46,1.54,4.23,1.34
07/30/2025-15:51:37.409914,0.09,0.0,0.0,0.14,15.04,0.02,0.0,9.83,17.6,0.0,2.77,0.84,0.0,17.47,7.65,3.84,6.05,0.0,30.49,0.0,0.66,0.0,3.3,0.0,0.0,15.67,2.16,1.44,2.52,0.03,0.0,3.53,1.46,1.54,4.23,1.34
07/30/2025-15:51:37.861963,0.09,0.0,0.0,0.14,15.04,0.02,0.0,9.83,17.6,0.0,2.77,0.84,0.0,17.47,7.65,3.84,6.05,0.0,30.49,0.0,0.66,0.0,3.3,0.0,0.0,15.67,2.16,1.44,2.52,0.03,0.0,3.53,1.46,1.54,4.23,1.34
07/30/2025-15:51:38.302815,0.09,0.0,0.0,0.14,15.04,0.02,0.0,9.83,17.6,0.0,2.77,0.84,0.0,17.47,7.65,3.84,6.05,0.0,30.49,0.0,0.66,0.0,3.3,0.0,0.0,15.67,2.16,1.44,2.52,0.03,0.0,3.53,1.46,1.54,4.23,1.34
07/30/2025-15:51:38.778431,0.0,0.0,0.0,0.12,15.53,0.03,0.0,10.3,17.66,0.0,2.9,0.84,-0.0,17.69,7.71,3.88,6.11,0.0,26.97,0.0,0.77,0.0,3.37,0.0,0.0,15.89,2.33,1.27,2.52,0.03,0.0,3.42,1.56,1.45,4.3,1.31
07/30/2025-15:51:39.236940,0.0,0.0,0.0,0.12,15.53,0.03,0.0,10.3,17.66,0.0,2.9,0.84,-0.0,17.69,7.71,3.88,6.11,0.0,26.97,0.0,0.77,0.0,3.37,0.0,0.0,15.89,2.33,1.27,2.52,0.03,0.0,3.42,1.56,1.45,4.3,1.31
07/30/2025-15:51:39.765875,0.0,0.0,0.0,0.12,15.53,0.03,0.0,10.3,17.66,0.0,2.9,0.84,-0.0,17.69,7.71,3.88,6.11,0.0,26.97,0.0,0.77,0.0,3.37,0.0,0.0,15.89,2.33,1.27,2.52,0.03,0.0,3.42,1.56,1.45,4.3,1.31
07/30/2025-15:51:40.223919,0.05,0.0,0.0,0.07,15.58,0.03,0.0,10.61,17.89,0.0,3.02,0.84,0.0,17.69,7.41,3.9,6.15,0.0,21.27,0.0,0.9,0.0,3.43,0.0,0.0,16.03,2.3,1.3,2.58,0.0,0.0,3.46,1.01,1.51,4.33,1.39
07/30/2025-15:51:40.673816,0.05,0.0,0.0,0.07,15.58,0.03,0.0,10.61,17.89,0.0,3.02,0.84,0.0,17.69,7.41,3.9,6.15,0.0,21.27,0.0,0.9,0.0,3.43,0.0,0.0,16.03,2.3,1.3,2.58,0.0,0.0,3.46,1.01,1.51,4.33,1.39
07/30/2025-15:51:41.176629,0.05,0.0,0.0,0.07,15.58,0.03,0.0,10.61,17.89,0.0,3.02,0.84,0.0,17.69,7.41,3.9,6.15,0.0,21.27,0.0,0.9,0.0,3.43,0.0,0.0,16.03,2.3,1.3,2.58,0.0,0.0,3.46,1.01,1.51,4.33,1.39
07/30/2025-15:51:41.663383,0.05,0.0,0.0,0.07,15.58,0.03,0.0,10.61,17.89,0.0,3.02,0.84,0.0,17.69,7.41,3.9,6.15,0.0,21.27,0.0,0.9,0.0,3.43,0.0,0.0,16.03,2.3,1.3,2.58,0.0,0.0,3.46,1.01,1.51,4.33,1.39
07/30/2025-15:51:42.108597,0.0,0.0,0.0,0.14,15.72,0.03,0.0,10.04,17.91,0.0,2.83,0.87,0.0,17.66,7.42,3.95,6.17,0.0,22.44,0.0,0.79,0.0,3.46,0.0,0.0,16.55,2.52,1.33,2.64,0.06,0.0,3.58,0.06,1.54,4.32,1.41
07/30/2025-15:51:42.602513,0.0,0.0,0.0,0.14,15.72,0.03,0.0,10.04,17.91,0.0,2.83,0.87,0.0,17.66,7.42,3.95,6.17,0.0,22.44,0.0,0.79,0.0,3.46,0.0,0.0,16.55,2.52,1.33,2.64,0.06,0.0,3.58,0.06,1.54,4.32,1.41
07/30/2025-15:51:43.103495,0.0,0.0,0.0,0.14,15.72,0.03,0.0,10.04,17.91,0.0,2.83,0.87,0.0,17.66,7.42,3.95,6.17,0.0,22.44,0.0,0.79,0.0,3.46,0.0,0.0,16.55,2.52,1.33,2.64,0.06,0.0,3.58,0.06,1.54,4.32,1.41
07/30/2025-15:51:43.553244,0.0,0.0,0.0,0.14,15.72,0.03,0.0,10.04,17.91,0.0,2.83,0.87,0.0,17.66,7.42,3.95,6.17,0.0,22.44,0.0,0.79,0.0,3.46,0.0,0.0,16.55,2.52,1.33,2.64,0.06,0.0,3.58,0.06,1.54,4.32,1.41
07/30/2025-15:51:43.988979,0.09,0.0,0.0,0.07,15.72,0.03,0.0,10.74,18.39,0.0,2.85,0.78,0.0,17.92,7.42,3.99,6.25,0.0,23.95,0.0,0.92,0.0,3.5,-0.0,0.0,16.55,2.63,1.41,2.61,0.06,0.0,3.62,0.0,1.69,4.36,1.43
07/30/2025-15:51:44.480205,0.09,0.0,0.0,0.07,15.72,0.03,0.0,10.74,18.39,0.0,2.85,0.78,0.0,17.92,7.42,3.99,6.25,0.0,23.95,0.0,0.92,0.0,3.5,-0.0,0.0,16.55,2.63,1.41,2.61,0.06,0.0,3.62,0.0,1.69,4.36,1.43
07/30/2025-15:51:44.922305,0.09,0.0,0.0,0.07,15.72,0.03,0.0,10.74,18.39,0.0,2.85,0.78,0.0,17.92,7.42,3.99,6.25,0.0,23.95,0.0,0.92,0.0,3.5,-0.0,0.0,16.55,2.63,1.41,2.61,0.06,0.0,3.62,0.0,1.69,4.36,1.43
07/30/2025-15:51:45.354545,0.09,0.0,0.0,0.07,15.72,0.03,0.0,10.74,18.39,0.0,2.85,0.78,0.0,17.92,7.42,3.99,6.25,0.0,23.95,0.0,0.92,0.0,3.5,-0.0,0.0,16.55,2.63,1.41,2.61,0.06,0.0,3.62,0.0,1.69,4.36,1.43
07/30/2025-15:51:45.843377,0.09,0.0,0.0,0.11,15.77,0.02,0.0,10.41,18.29,0.0,2.96,0.87,0.0,18.0,7.44,4.01,6.25,0.0,22.78,0.0,0.99,0.0,3.51,-0.0,0.0,15.36,2.8,1.4,2.64,0.06,0.0,3.62,0.18,1.51,4.4,1.45
07/30/2025-15:51:46.270402,0.09,0.0,0.0,0.11,15.77,0.02,0.0,10.41,18.29,0.0,2.96,0.87,0.0,18.0,7.44,4.01,6.25,0.0,22.78,0.0,0.99,0.0,3.51,-0.0,0.0,15.36,2.8,1.4,2.64,0.06,0.0,3.62,0.18,1.51,4.4,1.45
07/30/2025-15:51:46.703618,0.09,0.0,0.0,0.11,15.77,0.02,0.0,10.41,18.29,0.0,2.96,0.87,0.0,18.0,7.44,4.01,6.25,0.0,22.78,0.0,0.99,0.0,3.51,-0.0,0.0,15.36,2.8,1.4,2.64,0.06,0.0,3.62,0.18,1.51,4.4,1.45
07/30/2025-15:51:47.237756,0.09,0.0,0.0,0.11,15.77,0.02,0.0,10.41,18.29,0.0,2.96,0.87,0.0,18.0,7.44,4.01,6.25,0.0,22.78,0.0,0.99,0.0,3.51,-0.0,0.0,15.36,2.8,1.4,2.64,0.06,0.0,3.62,0.18,1.51,4.4,1.45
07/30/2025-15:51:47.853983,0.0,0.0,0.0,0.13,15.96,0.02,0.0,10.9,18.38,0.0,2.8,0.88,0.0,18.05,7.38,4.04,6.24,0.0,19.76,0.0,0.92,0.0,3.55,0.02,0.0,15.63,2.92,1.42,2.63,0.03,0.0,3.57,0.0,1.54,4.4,1.49
07/30/2025-15:51:48.293726,0.0,0.0,0.0,0.13,15.96,0.02,0.0,10.9,18.38,0.0,2.8,0.88,0.0,18.05,7.38,4.04,6.24,0.0,19.76,0.0,0.92,0.0,3.55,0.02,0.0,15.63,2.92,1.42,2.63,0.03,0.0,3.57,0.0,1.54,4.4,1.49
07/30/2025-15:51:48.807616,0.0,0.0,0.0,0.13,15.96,0.02,0.0,10.9,18.38,0.0,2.8,0.88,0.0,18.05,7.38,4.04,6.24,0.0,19.76,0.0,0.92,0.0,3.55,0.02,0.0,15.63,2.92,1.42,2.63,0.03,0.0,3.57,0.0,1.54,4.4,1.49
07/30/2025-15:51:49.277948,0.0,0.0,0.0,0.14,16.21,0.04,-0.0,10.85,18.29,0.0,2.91,0.9,0.0,18.28,7.28,4.06,6.29,0.0,28.31,0.0,1.06,0.0,3.56,0.0,0.0,15.54,3.03,1.46,2.66,0.05,0.0,3.55,0.0,1.54,4.42,1.51
07/30/2025-15:51:49.737430,0.0,0.0,0.0,0.14,16.21,0.04,-0.0,10.85,18.29,0.0,2.91,0.9,0.0,18.28,7.28,4.06,6.29,0.0,28.31,0.0,1.06,0.0,3.56,0.0,0.0,15.54,3.03,1.46,2.66,0.05,0.0,3.55,0.0,1.54,4.42,1.51
07/30/2025-15:51:50.202020,0.0,0.0,0.0,0.14,16.21,0.04,-0.0,10.85,18.29,0.0,2.91,0.9,0.0,18.28,7.28,4.06,6.29,0.0,28.31,0.0,1.06,0.0,3.56,0.0,0.0,15.54,3.03,1.46,2.66,0.05,0.0,3.55,0.0,1.54,4.42,1.51
07/30/2025-15:51:50.686987,0.0,0.0,0.0,0.14,16.21,0.04,-0.0,10.85,18.29,0.0,2.91,0.9,0.0,18.28,7.28,4.06,6.29,0.0,28.31,0.0,1.06,0.0,3.56,0.0,0.0,15.54,3.03,1.46,2.66,0.05,0.0,3.55,0.0,1.54,4.42,1.51
07/30/2025-15:51:51.150435,0.14,0.0,0.0,0.13,16.4,0.02,0.0,11.12,18.39,0.0,3.02,0.93,0.0,18.42,7.75,4.04,6.34,0.0,12.06,0.0,1.01,0.0,3.57,0.0,0.0,15.78,2.97,1.51,2.66,0.08,0.0,3.6,0.0,1.57,4.47,1.51
07/30/2025-15:51:51.594928,0.14,0.0,0.0,0.13,16.4,0.02,0.0,11.12,18.39,0.0,3.02,0.93,0.0,18.42,7.75,4.04,6.34,0.0,12.06,0.0,1.01,0.0,3.57,0.0,0.0,15.78,2.97,1.51,2.66,0.08,0.0,3.6,0.0,1.57,4.47,1.51
07/30/2025-15:51:52.034486,0.14,0.0,0.0,0.13,16.4,0.02,0.0,11.12,18.39,0.0,3.02,0.93,0.0,18.42,7.75,4.04,6.34,0.0,12.06,0.0,1.01,0.0,3.57,0.0,0.0,15.78,2.97,1.51,2.66,0.08,0.0,3.6,0.0,1.57,4.47,1.51
07/30/2025-15:51:52.577167,0.0,0.0,0.0,0.12,16.11,0.02,0.0,10.78,18.54,0.0,2.93,0.83,0.0,18.34,7.87,4.13,6.45,0.0,12.56,0.0,0.9,0.0,3.57,0.0,0.0,15.96,3.01,1.41,2.64,0.1,0.0,3.73,0.56,1.48,4.44,1.51
07/30/2025-15:51:53.004928,0.0,0.0,0.0,0.12,16.11,0.02,0.0,10.78,18.54,0.0,2.93,0.83,0.0,18.34,7.87,4.13,6.45,0.0,12.56,0.0,0.9,0.0,3.57,0.0,0.0,15.96,3.01,1.41,2.64,0.1,0.0,3.73,0.56,1.48,4.44,1.51
07/30/2025-15:51:53.505534,0.0,0.0,0.0,0.12,16.11,0.02,0.0,10.78,18.54,0.0,2.93,0.83,0.0,18.34,7.87,4.13,6.45,0.0,12.56,0.0,0.9,0.0,3.57,0.0,0.0,15.96,3.01,1.41,2.64,0.1,0.0,3.73,0.56,1.48,4.44,1.51
07/30/2025-15:51:53.952034,0.0,0.0,0.0,0.12,16.11,0.02,0.0,10.78,18.54,0.0,2.93,0.83,0.0,18.34,7.87,4.13,6.45,0.0,12.56,0.0,0.9,0.0,3.57,0.0,0.0,15.96,3.01,1.41,2.64,0.1,0.0,3.73,0.56,1.48,4.44,1.51
07/30/2025-15:51:55.036448,0.36,0.0,0.0,0.12,16.35,0.02,0.0,11.63,18.87,0.0,3.02,0.93,0.0,18.42,7.96,4.13,6.46,0.0,14.24,0.0,0.87,0.0,3.59,0.02,0.0,15.94,3.21,1.47,2.72,0.1,0.0,3.72,1.54,1.69,4.45,1.56
07/30/2025-15:51:55.473024,0.36,0.0,0.0,0.12,16.35,0.02,0.0,11.63,18.87,0.0,3.02,0.93,0.0,18.42,7.96,4.13,6.46,0.0,14.24,0.0,0.87,0.0,3.59,0.02,0.0,15.94,3.21,1.47,2.72,0.1,0.0,3.72,1.54,1.69,4.45,1.56
07/30/2025-15:51:55.987712,0.36,0.0,0.0,0.12,16.35,0.02,0.0,11.63,18.87,0.0,3.02,0.93,0.0,18.42,7.96,4.13,6.46,0.0,14.24,0.0,0.87,0.0,3.59,0.02,0.0,15.94,3.21,1.47,2.72,0.1,0.0,3.72,1.54,1.69,4.45,1.56
07/30/2025-15:51:56.429942,0.05,0.0,0.0,0.13,16.4,0.02,0.0,11.73,18.78,0.0,3.15,0.93,0.0,18.59,7.97,4.16,6.49,0.0,15.58,0.0,0.88,0.0,3.61,0.04,0.0,16.08,3.32,1.59,2.73,0.0,0.0,3.72,1.83,1.63,4.42,1.56
07/30/2025-15:51:56.903076,0.05,0.0,0.0,0.13,16.4,0.02,0.0,11.73,18.78,0.0,3.15,0.93,0.0,18.59,7.97,4.16,6.49,0.0,15.58,0.0,0.88,0.0,3.61,0.04,0.0,16.08,3.32,1.59,2.73,0.0,0.0,3.72,1.83,1.63,4.42,1.56
07/30/2025-15:51:57.371217,0.05,0.0,0.0,0.13,16.4,0.02,0.0,11.73,18.78,0.0,3.15,0.93,0.0,18.59,7.97,4.16,6.49,0.0,15.58,0.0,0.88,0.0,3.61,0.04,0.0,16.08,3.32,1.59,2.73,0.0,0.0,3.72,1.83,1.63,4.42,1.56
07/30/2025-15:51:57.830816,0.05,0.0,0.0,0.12,16.45,0.03,0.0,11.7,19.23,0.0,3.19,0.93,0.0,18.7,8.05,4.15,6.43,0.0,13.74,0.0,0.88,0.0,3.6,0.02,0.0,16.21,3.27,1.58,2.67,-0.0,0.0,3.8,1.83,1.69,4.12,1.54
07/30/2025-15:51:58.362423,0.05,0.0,0.0,0.12,16.45,0.03,0.0,11.7,19.23,0.0,3.19,0.93,0.0,18.7,8.05,4.15,6.43,0.0,13.74,0.0,0.88,0.0,3.6,0.02,0.0,16.21,3.27,1.58,2.67,-0.0,0.0,3.8,1.83,1.69,4.12,1.54
07/30/2025-15:51:58.851380,0.05,0.0,0.0,0.12,16.45,0.03,0.0,11.7,19.23,0.0,3.19,0.93,0.0,18.7,8.05,4.15,6.43,0.0,13.74,0.0,0.88,0.0,3.6,0.02,0.0,16.21,3.27,1.58,2.67,-0.0,0.0,3.8,1.83,1.69,4.12,1.54
07/30/2025-15:51:59.338664,0.05,0.0,0.0,0.12,16.45,0.03,0.0,11.7,19.23,0.0,3.19,0.93,0.0,18.7,8.05,4.15,6.43,0.0,13.74,0.0,0.88,0.0,3.6,0.02,0.0,16.21,3.27,1.58,2.67,-0.0,0.0,3.8,1.83,1.69,4.12,1.54
07/30/2025-15:51:59.811773,0.09,0.0,0.02,0.13,16.55,0.04,0.0,12.04,19.18,0.0,3.16,0.93,0.0,18.51,8.19,4.18,6.56,0.0,10.72,0.0,0.9,0.0,3.61,0.06,0.0,16.17,3.31,1.46,2.73,0.11,0.0,3.76,2.12,1.42,4.43,1.59
07/30/2025-15:52:00.228723,0.09,0.0,0.02,0.13,16.55,0.04,0.0,12.04,19.18,0.0,3.16,0.93,0.0,18.51,8.19,4.18,6.56,0.0,10.72,0.0,0.9,0.0,3.61,0.06,0.0,16.17,3.31,1.46,2.73,0.11,0.0,3.76,2.12,1.42,4.43,1.59
07/30/2025-15:52:00.734495,0.09,0.0,0.02,0.13,16.55,0.04,0.0,12.04,19.18,0.0,3.16,0.93,0.0,18.51,8.19,4.18,6.56,0.0,10.72,0.0,0.9,0.0,3.61,0.06,0.0,16.17,3.31,1.46,2.73,0.11,0.0,3.76,2.12,1.42,4.43,1.59
